Time;V ph.angle phase A;V ph.angle phase B;V ph.angle phase C
2019-03-19T10:08:37+01:00;0.815873;-1.275936;0.957375
2019-03-19T10:08:38+01:00;-0.976737;-3.067372;-3.001786
2019-03-19T10:08:39+01:00;2.017404;-0.073641;-0.194966
2019-03-19T10:08:40+01:00;0.264658;null;null
2019-03-19T10:08:44+01:00;2.111159;0.019538;1.123526
2019-03-19T10:08:45+01:00;2.454665;0.364137;-2.659234
2019-03-19T10:08:46+01:00;0.290992;-1.801934;-0.406242
2019-03-19T10:08:50+01:00;-1.340933;2.852676;-1.019176
2019-03-19T10:08:51+01:00;-3.062717;1.127563;-2.537472
2019-03-19T10:08:52+01:00;1.153164;-0.939878;2.540383
2019-03-19T10:08:53+01:00;0.891323;-1.200223;-1.290392
2019-03-19T10:09:00+01:00;1.028641;-1.062879;-1.376785
2019-03-19T10:09:01+01:00;-0.435475;-2.53067;-2.514181
2019-03-19T10:09:02+01:00;-2.489268;1.703885;-2.47467
2019-03-19T10:09:03+01:00;1.427199;-0.663941;-1.228602
2019-03-19T10:09:07+01:00;-2.690717;1.502003;2.294008
2019-03-19T10:09:08+01:00;1.655381;-0.436437;2.839815
2019-03-19T10:09:09+01:00;0.079399;-2.012909;1.537537
2019-03-19T10:09:13+01:00;0.669642;-1.423701;2.963246
2019-03-19T10:09:14+01:00;-1.043826;-3.134329;1.412808
2019-03-19T10:09:15+01:00;-2.669149;1.524192;-2.917818
2019-03-19T10:09:16+01:00;1.846981;-0.243778;-0.868941
2019-03-19T10:09:23+01:00;-2.561943;1.631729;0.849551
2019-03-19T10:09:24+01:00;2.126924;0.035842;0.827852
2019-03-19T10:09:25+01:00;0.109096;-1.984372;-0.113284
2019-03-19T10:09:26+01:00;-1.505444;2.685981;3.131549
2019-03-19T10:09:30+01:00;-2.771933;1.421131;1.264486
2019-03-19T10:09:31+01:00;2.119202;0.028655;-0.16245
2019-03-19T10:09:32+01:00;0.75597;-1.337156;0.826435
2019-03-19T10:09:33+01:00;-2.541487;null;null
2019-03-19T10:09:46+01:00;-0.862497;-2.955685;-2.829386
2019-03-19T10:09:47+01:00;-2.189025;2.001455;-2.988811
2019-03-19T10:09:48+01:00;-2.665596;1.526913;-1.981383
2019-03-19T10:09:49+01:00;2.159923;0.069174;0.428127
2019-03-19T10:09:53+01:00;-0.274874;-2.366845;-1.644807
2019-03-19T10:09:54+01:00;-2.110117;2.081919;2.593418
2019-03-19T10:09:55+01:00;0.488012;-1.605161;-2.20664
2019-03-19T10:09:56+01:00;-0.949435;-3.039465;-2.20785
2019-03-19T10:10:09+01:00;1.068017;-1.02375;-2.67355
2019-03-19T10:10:10+01:00;-0.22086;-2.313564;-2.164532
2019-03-19T10:10:11+01:00;-1.542142;2.648194;0.591197
2019-03-19T10:10:12+01:00;-0.468091;-2.562962;2.591389
2019-03-19T10:10:16+01:00;-0.093611;-2.186517;-1.149866
2019-03-19T10:10:17+01:00;-1.666375;2.525344;-0.286169
2019-03-19T10:10:18+01:00;-3.040358;1.149971;-2.455777
2019-03-19T10:10:19+01:00;1.51462;-0.577618;0.024368
2019-03-19T10:10:32+01:00;-1.678085;2.512043;-2.544866
2019-03-19T10:10:33+01:00;2.942303;0.847724;-0.645635
2019-03-19T10:10:34+01:00;1.211691;-0.879633;-0.79334
2019-03-19T10:10:35+01:00;-0.072609;-2.16566;-2.000953
2019-03-19T10:10:39+01:00;-0.870841;-2.964686;-1.534262
2019-03-19T10:10:40+01:00;-2.57566;1.618446;1.776195
2019-03-19T10:10:41+01:00;2.443314;0.352;0.467252
2019-03-19T10:10:42+01:00;1.600286;-0.491898;1.291964
2019-03-19T10:10:59+01:00;-2.879109;1.313337;-0.16963
2019-03-19T10:11:00+01:00;-1.107497;3.084773;-0.613585
2019-03-19T10:11:01+01:00;-2.415408;1.777322;0.511593
2019-03-19T10:11:02+01:00;-1.517533;2.672837;2.406178
2019-03-19T10:11:46+01:00;-1.305718;2.886757;-2.116377
2019-03-19T10:11:47+01:00;-2.957373;1.235528;1.376655
2019-03-19T10:11:48+01:00;-2.007858;2.182213;-2.53569
2019-03-19T10:11:52+01:00;0.825452;-1.266932;-0.065871
2019-03-19T10:11:53+01:00;-0.452892;-2.549085;-2.23527
2019-03-19T10:11:54+01:00;-1.68952;2.501707;0.146777
2019-03-19T10:11:55+01:00;3.010179;0.915587;0.051879
2019-03-19T10:12:09+01:00;-0.27982;-2.37247;0.017798
2019-03-19T10:12:10+01:00;-1.307579;2.885267;1.57147
2019-03-19T10:12:11+01:00;-2.575925;1.617566;2.251606
2019-03-19T10:12:12+01:00;-0.892254;null;null
2019-03-19T10:12:16+01:00;-1.50461;2.685084;1.441856
2019-03-19T10:12:17+01:00;-2.890663;1.302974;1.188643
2019-03-19T10:12:18+01:00;1.692774;-0.399323;0.183462
2019-03-19T10:12:32+01:00;-1.523507;2.6665;1.996605
2019-03-19T10:12:33+01:00;-2.364192;1.826284;1.411304
2019-03-19T10:12:34+01:00;0.803192;-1.290466;2.352532
2019-03-19T10:12:35+01:00;-0.333836;-2.429627;-0.080779
2019-03-19T10:12:39+01:00;-1.075292;3.11615;-2.463515
2019-03-19T10:12:40+01:00;0.452071;-1.641428;-2.067023
2019-03-19T10:12:41+01:00;-0.762257;-2.856883;1.455382
2019-03-19T10:12:45+01:00;-1.363778;2.828926;-0.455354
2019-03-19T10:12:46+01:00;-2.536038;1.656503;-1.403862
2019-03-19T10:12:47+01:00;2.930099;0.835132;2.12038
2019-03-19T10:12:48+01:00;2.139951;0.047047;1.131231
2019-03-19T10:12:55+01:00;-1.757413;2.432594;2.818877
2019-03-19T10:12:56+01:00;-2.846591;1.345896;-1.1991
2019-03-19T10:12:57+01:00;-2.072465;2.118088;-1.992674
2019-03-19T10:12:58+01:00;-2.757858;1.433294;2.370158
2019-03-19T10:13:02+01:00;-2.844974;1.347286;2.342083
2019-03-19T10:13:03+01:00;2.69514;0.604562;-1.741194
2019-03-19T10:13:04+01:00;1.998333;-0.094024;0.068096
2019-03-19T10:13:05+01:00;0.752113;null;null
2019-03-19T10:13:08+01:00;-1.086779;3.1064;2.035053
2019-03-19T10:13:09+01:00;-1.799875;2.391824;-2.64158
2019-03-19T10:13:10+01:00;-2.8556;1.337174;-1.585185
2019-03-19T10:13:11+01:00;2.381158;0.290856;1.261031
2019-03-19T10:13:18+01:00;2.917713;0.822873;1.444326
2019-03-19T10:13:19+01:00;1.840567;-0.251055;1.898197
2019-03-19T10:13:20+01:00;0.682089;-1.411924;-0.477604
2019-03-19T10:13:21+01:00;-0.959372;-3.052067;3.102053
2019-03-19T10:13:25+01:00;-2.46558;1.726886;-2.412331
2019-03-19T10:13:26+01:00;2.737179;0.646275;0.494721
2019-03-19T10:13:27+01:00;1.688748;-0.402833;-0.390698
2019-03-19T10:13:31+01:00;null;null;-2.248735
2019-03-19T10:13:32+01:00;3.099315;1.005418;1.54749
2019-03-19T10:13:33+01:00;2.005823;-0.085788;-2.108263
2019-03-19T10:13:34+01:00;0.558269;-1.535571;1.15924
2019-03-19T10:13:41+01:00;-0.553325;-2.649416;-1.585082
2019-03-19T10:13:42+01:00;-0.86264;-2.957328;-1.594261
2019-03-19T10:13:43+01:00;-1.997718;2.192335;-2.085979
2019-03-19T10:13:44+01:00;0.833938;-1.259284;-1.777263
2019-03-19T10:13:48+01:00;2.182759;0.090755;-1.043276
2019-03-19T10:13:49+01:00;1.37608;-0.7155;-2.94465
2019-03-19T10:13:50+01:00;0.181874;-1.912125;1.419519
2019-03-19T10:13:51+01:00;-0.606564;-2.701188;2.437943
2019-03-19T10:14:11+01:00;-2.673771;1.519464;0.395031
2019-03-19T10:14:12+01:00;2.753471;0.662361;0.634444
2019-03-19T10:14:13+01:00;0.553389;-1.540844;-0.824919
2019-03-19T10:14:14+01:00;-0.640338;-2.734353;-2.757256
2019-03-19T10:14:34+01:00;-2.432497;1.759953;2.336732
2019-03-19T10:14:35+01:00;-2.122668;2.067954;1.583546
2019-03-19T10:14:36+01:00;3.095513;1.000538;-3.095996
2019-03-19T10:14:37+01:00;2.496804;0.405955;-0.049687
2019-03-19T10:15:01+01:00;-2.514182;1.679196;2.391364
2019-03-19T10:15:02+01:00;2.611939;0.521085;-0.428064
2019-03-19T10:15:03+01:00;1.10529;-0.986492;0.297343
2019-03-19T10:15:04+01:00;0.029084;-2.063608;-2.564234
2019-03-19T10:15:08+01:00;2.916368;0.822924;1.167829
2019-03-19T10:15:09+01:00;0.147935;-1.946582;2.836573
2019-03-19T10:15:10+01:00;-0.960939;-3.052422;2.175595
2019-03-19T10:15:27+01:00;1.405678;-0.687236;-2.402003
2019-03-19T10:15:28+01:00;0.392353;-1.702185;0.609065
2019-03-19T10:15:29+01:00;-0.589859;-2.684247;-2.406654
2019-03-19T10:15:30+01:00;0.386019;-1.707851;-0.52015
2019-03-19T10:15:47+01:00;null;null;1.93087
2019-03-19T10:15:48+01:00;-1.803924;2.386946;0.389888
2019-03-19T10:15:49+01:00;-2.988234;1.20311;0.762466
2019-03-19T10:15:50+01:00;2.630771;0.539724;0.796189
2019-03-19T10:15:54+01:00;-2.150057;2.040311;-0.470143
2019-03-19T10:15:55+01:00;2.80211;0.71122;1.163053
2019-03-19T10:15:56+01:00;-1.815647;2.37393;1.527194
2019-03-19T10:15:57+01:00;-3.017162;1.1726;2.47593
2019-03-19T10:16:11+01:00;-3.122666;1.067079;0.058676
2019-03-19T10:16:12+01:00;1.998508;-0.092899;1.039222
2019-03-19T10:16:13+01:00;-2.43528;1.756448;2.859893
2019-03-19T10:16:17+01:00;-2.516706;1.677246;0.437344
2019-03-19T10:16:18+01:00;2.802423;0.711611;1.19193
2019-03-19T10:16:19+01:00;-0.726673;-2.820918;-2.255164
2019-03-19T10:16:20+01:00;-1.499678;2.690645;-1.072412
2019-03-19T10:16:24+01:00;-1.12914;3.063745;0.350868
2019-03-19T10:16:25+01:00;-2.131407;2.05984;-1.452721
2019-03-19T10:16:26+01:00;2.789761;0.699315;1.800559
2019-03-19T10:16:27+01:00;-1.872614;2.317636;null
2019-03-19T10:16:33+01:00;0.602925;-1.491629;-2.706095
2019-03-19T10:16:34+01:00;-0.829776;-2.92283;2.936246
2019-03-19T10:16:35+01:00;-1.833671;2.357423;-1.739816
2019-03-19T10:16:36+01:00;-0.239471;-2.332342;-0.511912
2019-03-19T10:16:40+01:00;1.791679;-0.300288;-0.907286
2019-03-19T10:16:41+01:00;0.791407;-1.301556;-0.763634
2019-03-19T10:16:42+01:00;-0.55861;-2.653112;0.062355
2019-03-19T10:16:43+01:00;-1.508886;2.682686;-0.981177
2019-03-19T10:16:47+01:00;1.239695;-0.852851;1.747445
2019-03-19T10:16:48+01:00;0.361916;-1.731452;-2.446084
2019-03-19T10:16:49+01:00;-0.548332;-2.643065;-2.541144
2019-03-19T10:16:50+01:00;-1.179362;3.012982;2.202894
2019-03-19T10:16:56+01:00;-2.259703;1.93167;1.946938
2019-03-19T10:16:57+01:00;2.843313;0.749178;-2.458913
2019-03-19T10:16:58+01:00;1.694749;-0.39656;2.030433
2019-03-19T10:16:59+01:00;0.536767;-1.557374;-1.267815
2019-03-19T10:17:03+01:00;-0.784085;-2.878004;-2.868067
2019-03-19T10:17:04+01:00;-1.424265;2.769912;-2.553454
2019-03-19T10:17:05+01:00;-3.048787;1.141997;-2.769525
2019-03-19T10:17:06+01:00;1.603889;-0.488187;0.483481
2019-03-19T10:17:26+01:00;2.229606;0.139251;-0.413961
2019-03-19T10:17:27+01:00;2.060663;-0.030968;-0.183389
2019-03-19T10:17:28+01:00;1.261854;-0.830492;0.84051
2019-03-19T10:17:29+01:00;0.06954;-2.022538;1.612405
2019-03-19T10:17:33+01:00;-1.552652;2.638118;2.268501
2019-03-19T10:17:34+01:00;-2.535609;1.65793;-2.275155
2019-03-19T10:17:35+01:00;2.340796;0.249657;1.334761
2019-03-19T10:17:36+01:00;1.311528;-0.780847;-1.163146
2019-03-19T10:17:49+01:00;0.74993;-1.343595;-1.125018
2019-03-19T10:17:50+01:00;-0.297376;-2.389879;-1.699032
2019-03-19T10:17:51+01:00;-1.33331;2.858796;-1.104984
2019-03-19T10:17:52+01:00;1.789557;-0.302862;-2.56918
2019-03-19T10:17:56+01:00;-0.467381;-2.561471;-2.208502
2019-03-19T10:17:57+01:00;-1.820406;2.369009;-1.379976
2019-03-19T10:17:58+01:00;-2.771054;1.42156;0.271228
2019-03-19T10:17:59+01:00;2.646187;0.556222;-2.747346
2019-03-19T10:18:12+01:00;null;1.769619;0.924588
2019-03-19T10:18:13+01:00;2.701419;0.609875;1.280495
2019-03-19T10:18:14+01:00;1.134072;-0.959241;-3.051066
2019-03-19T10:18:15+01:00;-0.47459;-2.568928;-1.578836
2019-03-19T10:18:16+01:00;2.596009;null;null
2019-03-19T10:18:20+01:00;1.878149;-0.214522;1.999069
2019-03-19T10:18:21+01:00;0.696167;-1.397772;1.565486
2019-03-19T10:18:22+01:00;-0.919891;-3.012103;-1.805119
2019-03-19T10:18:42+01:00;2.247449;0.156694;0.32637
2019-03-19T10:18:43+01:00;0.778768;-1.313662;-1.065643
2019-03-19T10:18:44+01:00;-0.34057;-2.436162;1.70334
2019-03-19T10:18:45+01:00;1.321097;-0.770545;-0.622057
2019-03-19T10:18:49+01:00;2.983816;0.891058;-1.183277
2019-03-19T10:18:50+01:00;1.918624;-0.17212;0.003038
2019-03-19T10:18:51+01:00;0.967798;-1.124204;-0.463889
2019-03-19T10:18:52+01:00;-0.773563;-2.868032;-2.631071
2019-03-19T10:19:05+01:00;null;null;0.34558
2019-03-19T10:19:06+01:00;-1.398067;2.795159;-2.679379
2019-03-19T10:19:07+01:00;-2.077138;2.113563;-1.503703
2019-03-19T10:19:08+01:00;3.084848;0.990229;-0.699251
2019-03-19T10:19:09+01:00;2.331193;0.240378;null
2019-03-19T10:19:29+01:00;1.647406;-0.444602;-0.113153
2019-03-19T10:19:30+01:00;-2.928594;1.26437;-2.067047
2019-03-19T10:19:31+01:00;2.079513;-0.013526;0.680259
2019-03-19T10:19:32+01:00;-0.374824;-2.469465;-0.887837
2019-03-19T10:20:12+01:00;-2.500383;1.692648;-2.550141
2019-03-19T10:20:13+01:00;2.150036;0.059138;0.009175
2019-03-19T10:20:14+01:00;0.523159;-1.572184;-0.042401
2019-03-19T10:20:15+01:00;1.017633;-1.075582;0.474994
2019-03-19T10:20:19+01:00;-1.222346;2.969481;2.023329
2019-03-19T10:20:20+01:00;-2.381082;1.812181;1.749904
2019-03-19T10:20:21+01:00;-1.137421;3.054405;1.639099
2019-03-19T10:20:22+01:00;-2.680254;1.512529;-0.128818
2019-03-19T10:20:36+01:00;0.7958;-1.297641;-1.708803
2019-03-19T10:20:37+01:00;-0.455875;-2.550693;-2.010942
2019-03-19T10:20:38+01:00;-1.352007;2.841559;-2.959604
2019-03-19T10:20:42+01:00;-3.000074;1.191654;1.247381
2019-03-19T10:20:43+01:00;1.737122;-0.361234;-0.511711
2019-03-19T10:20:44+01:00;2.8787;0.784255;-2.799436
2019-03-19T10:20:45+01:00;0.781815;-1.310674;-1.83214
2019-03-19T10:20:58+01:00;null;2.937286;0.775063
2019-03-19T10:20:59+01:00;-2.545949;1.647313;1.996106
2019-03-19T10:21:00+01:00;3.129892;1.036246;-2.816305
2019-03-19T10:21:01+01:00;1.962768;-0.129396;-2.501906
2019-03-19T10:21:05+01:00;0.299892;-1.794096;-0.987953
2019-03-19T10:21:06+01:00;-0.552014;-2.648344;-1.052878
2019-03-19T10:21:07+01:00;-1.369384;2.823041;2.276458
2019-03-19T10:21:08+01:00;-2.149476;2.03985;2.382774
2019-03-19T10:21:12+01:00;1.809028;-0.282283;-0.517132
2019-03-19T10:21:13+01:00;0.583001;-1.511415;-0.590146
2019-03-19T10:21:14+01:00;2.182791;0.089896;-1.27694
2019-03-19T10:21:15+01:00;1.416833;-0.676114;-0.657803
2019-03-19T10:21:29+01:00;-2.045999;2.14522;0.42256
2019-03-19T10:21:30+01:00;2.439626;0.348635;3.118856
2019-03-19T10:21:31+01:00;1.59739;-0.495969;-2.947012
2019-03-19T10:21:35+01:00;0.883254;-1.209995;1.674943
2019-03-19T10:21:36+01:00;-2.653599;1.539815;2.619866
2019-03-19T10:21:37+01:00;1.760097;-0.331767;0.283459
2019-03-19T10:21:38+01:00;0.91922;-1.1734;-0.983416
2019-03-19T10:21:51+01:00;-2.983482;1.207488;2.860372
2019-03-19T10:21:52+01:00;2.287099;0.196551;0.910183
2019-03-19T10:21:53+01:00;-0.140314;-2.232965;0.010223
2019-03-19T10:21:54+01:00;-0.95724;-3.049681;-0.430956
2019-03-19T10:21:58+01:00;1.629698;-0.463195;2.875274
2019-03-19T10:21:59+01:00;3.063569;0.970554;2.491305
2019-03-19T10:22:00+01:00;2.328998;0.238878;0.254046
2019-03-19T10:22:01+01:00;1.320143;-0.771399;1.703214
2019-03-19T10:22:05+01:00;-3.081733;1.107875;0.322311
2019-03-19T10:22:06+01:00;1.918448;-0.173739;0.155677
2019-03-19T10:22:07+01:00;0.642152;-1.45158;0.91149
2019-03-19T10:22:08+01:00;-1.508915;2.68117;-2.068994
2019-03-19T10:22:14+01:00;2.23736;0.145644;-0.913777
2019-03-19T10:22:15+01:00;3.075886;0.981361;-0.636445
2019-03-19T10:22:16+01:00;-2.530734;1.662743;-1.124174
2019-03-19T10:22:17+01:00;2.466267;0.37517;-1.300623
2019-03-19T10:22:21+01:00;-0.379991;-2.475223;0.593557
2019-03-19T10:22:22+01:00;1.523232;-0.569289;0.48131
2019-03-19T10:22:23+01:00;-2.391244;1.802236;0.588836
2019-03-19T10:22:24+01:00;3.011348;0.91595;2.898949
2019-03-19T10:22:28+01:00;1.436462;-0.656106;1.149978
2019-03-19T10:22:29+01:00;0.551053;-1.54321;-1.891732
2019-03-19T10:22:30+01:00;1.313909;-0.778773;-2.305183
2019-03-19T10:22:31+01:00;-1.737793;2.453135;-0.131421
2019-03-19T10:22:37+01:00;1.728382;-0.370084;-0.450085
2019-03-19T10:22:38+01:00;0.234857;-1.858562;-0.792858
2019-03-19T10:22:39+01:00;0.568651;-1.525655;2.465954
2019-03-19T10:22:40+01:00;-0.868564;-2.961971;-1.525447
2019-03-19T10:22:44+01:00;-2.731033;1.460619;-0.076614
2019-03-19T10:22:45+01:00;2.678092;0.587594;-0.035817
2019-03-19T10:22:46+01:00;1.768661;-0.323556;1.042093
2019-03-19T10:22:47+01:00;0.503511;-1.590763;-2.181257
2019-03-19T10:22:51+01:00;-0.503375;-2.599488;2.925348
2019-03-19T10:22:52+01:00;2.353801;0.262637;0.64117
2019-03-19T10:22:53+01:00;1.060295;-1.032136;0.57509
2019-03-19T10:22:54+01:00;-0.199349;-2.292184;3.079561
2019-03-19T10:23:01+01:00;-1.749262;2.441142;2.962321
2019-03-19T10:23:02+01:00;0.076711;-2.016901;-2.181629
2019-03-19T10:23:03+01:00;-0.895292;-2.988425;2.941557
2019-03-19T10:23:04+01:00;-2.267214;null;null
2019-03-19T10:23:08+01:00;1.926325;-0.165593;1.667814
2019-03-19T10:23:09+01:00;0.892122;-1.200837;-2.282845
2019-03-19T10:23:10+01:00;0.290266;-1.803163;-1.093911
2019-03-19T10:23:17+01:00;1.711873;-0.379898;1.622463
2019-03-19T10:23:18+01:00;0.219216;-1.875385;-1.373852
2019-03-19T10:23:19+01:00;-1.005857;-3.096919;1.567791
2019-03-19T10:23:20+01:00;-2.620936;1.572309;-1.09975
2019-03-19T10:23:24+01:00;-2.144073;2.047279;0.78734
2019-03-19T10:23:25+01:00;3.131302;1.037649;0.219013
2019-03-19T10:23:26+01:00;1.78139;-0.309938;1.293199
2019-03-19T10:23:27+01:00;0.827306;-1.265506;-0.238825
2019-03-19T10:23:30+01:00;2.609527;0.52043;0.691877
2019-03-19T10:23:31+01:00;1.704017;-0.387406;-0.087339
2019-03-19T10:23:32+01:00;-1.796242;2.394662;-2.654373
2019-03-19T10:23:33+01:00;-2.748383;1.444649;1.812487
2019-03-19T10:23:47+01:00;0.019319;-2.074569;-1.879685
2019-03-19T10:23:48+01:00;1.516018;-0.573988;-1.356974
2019-03-19T10:23:49+01:00;0.256549;-1.835619;-0.187878
2019-03-19T10:23:50+01:00;-0.41197;-2.505879;-2.355799
2019-03-19T10:23:54+01:00;-1.845279;2.345896;2.592633
2019-03-19T10:23:55+01:00;3.088295;0.995456;0.572515
2019-03-19T10:23:56+01:00;2.240711;0.148706;1.157187
2019-03-19T10:23:57+01:00;0.921969;null;null
2019-03-19T10:25:07+01:00;-0.508051;-2.602419;-2.993072
2019-03-19T10:25:08+01:00;-1.471839;2.719526;-2.340053
2019-03-19T10:25:09+01:00;2.898658;0.804545;-3.065235
2019-03-19T10:25:10+01:00;2.039919;-0.051572;-0.055335
2019-03-19T10:25:16+01:00;null;null;1.459876
2019-03-19T10:25:17+01:00;-2.143819;2.04738;2.580805
2019-03-19T10:25:18+01:00;2.793842;0.703929;1.772436
2019-03-19T10:25:19+01:00;-1.140029;3.053211;-1.369778
2019-03-19T10:25:23+01:00;null;null;-2.969305
2019-03-19T10:25:24+01:00;0.950571;-1.142723;0.460319
2019-03-19T10:25:25+01:00;-0.135069;-2.227388;-1.758639
2019-03-19T10:25:26+01:00;-1.450965;2.740531;3.063421
2019-03-19T10:25:30+01:00;2.6201;0.529197;1.629096
2019-03-19T10:25:31+01:00;1.484806;-0.606514;-0.242495
2019-03-19T10:25:32+01:00;1.214448;-0.878552;1.929797
2019-03-19T10:25:33+01:00;-0.308007;-2.400051;-0.283693
2019-03-19T10:25:37+01:00;1.702328;-0.389935;-1.110565
2019-03-19T10:25:38+01:00;0.884115;-1.208512;1.914468
2019-03-19T10:25:39+01:00;-0.530584;-2.624614;0.407137
2019-03-19T10:25:46+01:00;1.621949;-0.470231;0.606346
2019-03-19T10:25:47+01:00;0.681534;-1.41237;1.723255
2019-03-19T10:25:48+01:00;-0.584567;-2.677827;-2.121531
2019-03-19T10:25:49+01:00;2.229204;0.137105;-2.606768
2019-03-19T10:25:53+01:00;-1.620332;2.570647;1.227057
2019-03-19T10:25:54+01:00;-2.823563;1.368452;-3.037282
2019-03-19T10:25:55+01:00;-1.47284;2.718752;-2.057355
2019-03-19T10:25:56+01:00;-2.363134;1.826945;1.54418
2019-03-19T10:26:09+01:00;1.415678;-0.675627;0.059313
2019-03-19T10:26:10+01:00;0.3367;-1.756867;-2.277124
2019-03-19T10:26:11+01:00;-1.65748;2.53407;-0.074561
2019-03-19T10:26:12+01:00;-2.710786;1.482108;2.975885
2019-03-19T10:26:13+01:00;2.520143;0.430184;null
2019-03-19T10:26:26+01:00;2.300195;0.21011;-0.640458
2019-03-19T10:26:27+01:00;2.353915;0.263378;1.393299
2019-03-19T10:26:28+01:00;1.378764;-0.714014;0.637851
2019-03-19T10:26:29+01:00;0.437495;-1.656342;-1.470007
2019-03-19T10:26:33+01:00;-0.282988;-2.376595;2.634125
2019-03-19T10:26:34+01:00;-1.196617;2.99671;-2.996091
2019-03-19T10:26:35+01:00;-2.145027;2.045892;1.464761
2019-03-19T10:26:36+01:00;2.876681;0.782562;-0.095733
2019-03-19T10:26:39+01:00;null;null;1.488482
2019-03-19T10:26:40+01:00;2.450285;0.359294;-0.150676
2019-03-19T10:26:41+01:00;1.513443;-0.578465;0.232171
2019-03-19T10:26:42+01:00;0.702319;-1.391433;-0.537599
2019-03-19T10:26:56+01:00;0.30669;-1.78734;-0.967344
2019-03-19T10:26:57+01:00;-0.912131;-3.005146;-1.633176
2019-03-19T10:26:58+01:00;0.19236;-1.901572;-0.437651
2019-03-19T10:26:59+01:00;-0.553793;-2.649296;-3.018364
2019-03-19T10:27:03+01:00;-1.76573;2.425296;1.621767
2019-03-19T10:27:04+01:00;2.919358;0.824605;-2.783218
2019-03-19T10:27:05+01:00;-2.329914;1.859918;2.358197
2019-03-19T10:27:06+01:00;2.634365;0.54399;0.284648
2019-03-19T10:27:26+01:00;1.168524;-0.924721;-0.493402
2019-03-19T10:27:27+01:00;-0.452628;-2.547704;-1.323519
2019-03-19T10:27:28+01:00;0.829922;-1.262548;-2.232917
2019-03-19T10:27:29+01:00;-0.777156;-2.872105;-1.128352
2019-03-19T10:27:49+01:00;2.597323;0.505633;2.779381
2019-03-19T10:27:50+01:00;1.823879;-0.2681;0.111062
2019-03-19T10:27:51+01:00;0.430048;-1.66282;-0.304122
2019-03-19T10:27:52+01:00;-0.83395;-2.929384;-2.290455
2019-03-19T10:28:12+01:00;-1.567962;2.622589;3.09223
2019-03-19T10:28:13+01:00;-2.947264;1.244987;-0.56271
2019-03-19T10:28:14+01:00;0.106574;-1.986686;-1.643619
2019-03-19T10:28:15+01:00;-1.317804;2.875418;-1.845596
2019-03-19T10:28:33+01:00;0.713223;-1.380836;-0.767599
2019-03-19T10:28:34+01:00;-0.593453;-2.687464;-2.317107
2019-03-19T10:28:35+01:00;-1.463356;2.727122;2.048461
2019-03-19T10:29:02+01:00;-2.228073;1.963403;0.278089
2019-03-19T10:29:03+01:00;2.682213;0.592274;2.197225
2019-03-19T10:29:04+01:00;-0.997771;-3.089592;1.882015
2019-03-19T10:29:05+01:00;-2.314501;1.876645;0.781265
2019-03-19T10:30:58+01:00;-1.179163;3.012382;-2.611668
2019-03-19T10:30:59+01:00;1.549049;-0.544072;2.693061
2019-03-19T10:31:00+01:00;-0.150697;-2.243866;-0.041593
2019-03-19T10:31:01+01:00;-2.07445;2.116157;2.890857
2019-03-19T10:31:09+01:00;2.572523;0.480235;-2.68254
2019-03-19T10:31:10+01:00;0.813425;-1.279794;0.574918
2019-03-19T10:31:11+01:00;-0.830036;-2.925297;-0.409023
2019-03-19T10:31:12+01:00;-2.831299;1.359907;2.153543
2019-03-19T10:31:26+01:00;-0.175071;-2.268062;-1.65656
2019-03-19T10:31:27+01:00;-1.975576;2.214029;-2.929767
2019-03-19T10:31:28+01:00;2.070974;-0.022983;-2.65237
2019-03-19T10:31:29+01:00;-1.984938;2.204879;2.753458
2019-03-19T10:31:33+01:00;-1.696031;2.493663;-2.338891
2019-03-19T10:31:34+01:00;2.710177;0.619088;1.847349
2019-03-19T10:31:35+01:00;0.827169;-1.266247;-1.897318
2019-03-19T10:31:42+01:00;-1.353568;2.83809;2.349368
2019-03-19T10:31:43+01:00;2.777115;0.685118;0.009594
2019-03-19T10:31:44+01:00;-0.662984;-2.757834;-2.068727
2019-03-19T10:31:45+01:00;-2.889569;1.30219;0.70996
2019-03-19T10:31:49+01:00;3.000462;0.905155;-1.31912
2019-03-19T10:31:50+01:00;0.777749;-1.317695;2.934384
2019-03-19T10:31:51+01:00;-1.4838;2.705713;2.232429
2019-03-19T10:31:52+01:00;2.582672;0.490852;1.72205
2019-03-19T10:31:56+01:00;-0.431423;-2.52891;0.777169
2019-03-19T10:31:57+01:00;-1.994397;2.194398;2.226755
2019-03-19T10:31:58+01:00;-1.820832;2.367794;1.811331
2019-03-19T10:32:06+01:00;-2.66286;1.528615;0.516052
2019-03-19T10:32:07+01:00;2.058143;-0.034989;0.368021
2019-03-19T10:32:08+01:00;0.105631;-1.987942;-2.057259
2019-03-19T10:32:12+01:00;-1.227165;2.96455;2.946153
2019-03-19T10:32:13+01:00;-3.137891;1.05068;-2.320832
2019-03-19T10:32:14+01:00;2.495867;0.403741;1.312845
2019-03-19T10:32:15+01:00;-2.902003;1.289848;0.896319
2019-03-19T10:32:19+01:00;2.779444;0.687661;0.691076
2019-03-19T10:32:20+01:00;1.381177;-0.711641;1.684782
2019-03-19T10:32:21+01:00;-0.645208;-2.740556;-1.639006
2019-03-19T10:32:22+01:00;-2.550371;1.642403;0.987811
2019-03-19T10:32:26+01:00;-1.408102;2.784136;-2.602496
2019-03-19T10:32:27+01:00;3.135658;1.0401;1.408767
