Time;I ph.angle phase A;I ph.angle phase B;I ph.angle phase C
2019-03-19T11:03:09+01:00;-0.234058;-2.399889;0.412044
2019-03-19T11:03:10+01:00;-1.90756;2.244645;0.1407
2019-03-19T11:03:11+01:00;-0.618708;-2.74554;1.151154
2019-03-19T11:03:15+01:00;-1.999325;2.141855;2.106183
2019-03-19T11:03:16+01:00;-3.064258;1.046352;-1.131474
2019-03-19T11:03:17+01:00;2.040987;-0.310528;-1.956133
2019-03-19T11:03:18+01:00;0.871129;-1.285636;-3.100724
2019-03-19T11:03:22+01:00;-0.489084;-2.466503;0.241323
2019-03-19T11:03:23+01:00;-2.069301;1.960031;-1.397767
2019-03-19T11:03:24+01:00;1.746954;-0.511252;2.148696
2019-03-19T11:03:38+01:00;-1.135473;3.011591;1.324419
2019-03-19T11:03:39+01:00;-0.292213;-2.56183;0.864919
2019-03-19T11:03:40+01:00;-2.18603;1.594092;-0.425608
2019-03-19T11:03:41+01:00;0.652491;-1.424126;2.38599
2019-03-19T11:03:44+01:00;null;-0.037505;2.945634
2019-03-19T11:03:45+01:00;1.007178;-1.079999;1.544167
2019-03-19T11:03:46+01:00;-0.674088;-2.719733;1.754772
2019-03-19T11:03:47+01:00;-1.989939;2.037181;-3.010078
2019-03-19T11:03:48+01:00;2.710702;null;null
2019-03-19T11:04:01+01:00;0.170542;-1.836603;2.588793
2019-03-19T11:04:02+01:00;-2.002758;2.241986;0.478595
2019-03-19T11:04:03+01:00;2.977068;0.738456;-1.400322
2019-03-19T11:04:04+01:00;0.866838;-1.365444;-1.296255
2019-03-19T11:04:45+01:00;1.498734;-0.754133;-1.987067
2019-03-19T11:04:46+01:00;0.024754;-2.176055;3.119917
2019-03-19T11:04:47+01:00;-0.935565;-2.913913;1.054893
2019-03-19T11:04:51+01:00;1.819029;-0.319575;1.442395
2019-03-19T11:04:52+01:00;0.632658;-1.478471;1.619033
2019-03-19T11:04:53+01:00;1.650849;-0.480779;-1.428462
2019-03-19T11:04:54+01:00;0.516251;-1.533348;2.466283
2019-03-19T11:05:05+01:00;2.259412;0.046701;-1.596608
2019-03-19T11:05:06+01:00;0.830018;-1.159047;-1.459352
2019-03-19T11:05:07+01:00;-0.116616;-2.205602;-1.990756
2019-03-19T11:05:14+01:00;0.021707;-2.126099;1.843019
2019-03-19T11:05:15+01:00;1.033533;-0.810004;-1.471047
2019-03-19T11:05:16+01:00;-0.515305;-2.471102;2.590207
2019-03-19T11:05:17+01:00;0.951114;-1.32751;-1.962883
2019-03-19T11:05:21+01:00;-2.689677;1.493992;-2.288474
2019-03-19T11:05:22+01:00;1.757221;-0.501571;-1.91613
2019-03-19T11:05:23+01:00;0.48005;-1.739122;2.932141
2019-03-19T11:05:30+01:00;0.13016;-2.134527;1.218923
2019-03-19T11:05:31+01:00;-1.770299;2.275916;-0.355662
2019-03-19T11:05:32+01:00;2.720527;0.627865;-3.011504
2019-03-19T11:05:33+01:00;-2.483578;1.792531;-2.079034
2019-03-19T11:05:37+01:00;2.344332;0.357625;3.097322
2019-03-19T11:05:38+01:00;1.051429;-1.025986;0.996371
2019-03-19T11:05:39+01:00;-0.409076;-2.885363;2.643499
2019-03-19T11:05:40+01:00;-2.156086;1.904333;-0.381143
2019-03-19T11:05:44+01:00;1.273684;-0.774778;-2.039339
2019-03-19T11:05:45+01:00;0.324897;-1.805403;-2.027191
2019-03-19T11:05:46+01:00;-1.072575;3.106045;0.420986
2019-03-19T11:05:47+01:00;-2.345449;1.748751;-1.646229
2019-03-19T11:06:00+01:00;-0.801925;-2.799567;0.041792
2019-03-19T11:06:01+01:00;-1.954253;2.314533;-0.959828
2019-03-19T11:06:02+01:00;2.996088;1.015085;0.652264
2019-03-19T11:06:03+01:00;1.528445;-0.830031;-2.766204
2019-03-19T11:06:07+01:00;-0.07069;-2.011989;1.34975
2019-03-19T11:06:08+01:00;-1.360082;2.744614;2.124094
2019-03-19T11:06:09+01:00;-0.220908;-2.293988;1.703123
2019-03-19T11:06:10+01:00;-1.466552;2.650549;1.557303
2019-03-19T11:06:23+01:00;0.143658;-1.869216;2.552064
2019-03-19T11:06:24+01:00;-0.798844;-3.006769;0.893937
2019-03-19T11:06:25+01:00;-2.293603;1.72075;-0.843797
2019-03-19T11:06:26+01:00;2.891098;0.917252;-2.654154
2019-03-19T11:06:30+01:00;-0.891983;-2.852188;0.955729
2019-03-19T11:06:31+01:00;0.328016;-1.655894;-2.715019
2019-03-19T11:06:32+01:00;-0.874159;-2.965057;1.57395
2019-03-19T11:06:33+01:00;-1.967064;2.553718;-1.064868
2019-03-19T11:06:37+01:00;-1.641918;2.520826;-0.312061
2019-03-19T11:06:38+01:00;-2.826076;1.472184;0.4016
2019-03-19T11:06:39+01:00;2.027992;0.117081;-2.355521
2019-03-19T11:06:40+01:00;-0.887569;-2.846705;-0.232886
2019-03-19T11:06:53+01:00;-0.771093;-2.942327;0.919627
2019-03-19T11:06:54+01:00;-1.95388;2.304937;-2.300714
2019-03-19T11:06:55+01:00;3.071328;0.863135;-1.917368
2019-03-19T11:06:56+01:00;2.053701;0.124017;2.815785
2019-03-19T11:07:00+01:00;3.140335;0.894698;-0.376724
2019-03-19T11:07:01+01:00;2.117886;0.062918;-2.322629
2019-03-19T11:07:02+01:00;-0.010433;-2.044638;-2.558162
2019-03-19T11:07:03+01:00;-1.490578;2.784312;-1.698419
2019-03-19T11:07:23+01:00;-1.947475;1.917792;1.995181
2019-03-19T11:07:24+01:00;-0.709525;-2.74642;-0.347393
2019-03-19T11:07:25+01:00;-2.143382;2.121562;0.62053
2019-03-19T11:07:26+01:00;-1.167453;2.842984;-1.72086
2019-03-19T11:08:06+01:00;null;null;1.960018
2019-03-19T11:08:07+01:00;-0.258824;-2.41921;0.423892
2019-03-19T11:08:08+01:00;-1.910194;2.042766;0.141042
2019-03-19T11:08:09+01:00;-3.072751;1.184044;-0.062479
2019-03-19T11:08:30+01:00;0.121356;-2.0775;2.078974
2019-03-19T11:08:31+01:00;-1.371638;2.74856;-0.730202
2019-03-19T11:08:32+01:00;1.287104;-0.899303;1.748489
2019-03-19T11:08:53+01:00;-1.719588;2.520479;0.247722
2019-03-19T11:08:54+01:00;-0.166703;-2.200841;0.595899
2019-03-19T11:08:55+01:00;-1.4961;2.626043;0.90534
2019-03-19T11:08:59+01:00;null;null;-0.037965
2019-03-19T11:09:00+01:00;2.611283;0.367942;1.480468
2019-03-19T11:09:01+01:00;1.623887;-0.508337;2.591548
2019-03-19T11:09:02+01:00;2.1569;0.161902;2.536033
2019-03-19T11:09:09+01:00;-3.090201;0.995234;-0.508947
2019-03-19T11:09:10+01:00;2.21104;0.303377;-2.685737
2019-03-19T11:09:11+01:00;1.106691;-0.825712;-2.764209
2019-03-19T11:09:12+01:00;-0.028833;-2.161116;-2.244704
2019-03-19T11:09:16+01:00;-0.067511;-2.370692;2.3787
2019-03-19T11:09:17+01:00;1.811561;-0.225599;2.456439
2019-03-19T11:09:18+01:00;0.526891;-1.502231;1.175615
2019-03-19T11:09:19+01:00;0.676333;-1.439009;1.908875
2019-03-19T11:09:32+01:00;null;1.884488;-1.880229
2019-03-19T11:09:33+01:00;1.454522;-0.851729;2.754047
2019-03-19T11:09:34+01:00;0.052155;-2.057173;1.53875
2019-03-19T11:09:35+01:00;-0.931767;3.030338;0.305671
2019-03-19T11:09:39+01:00;-2.109404;2.015719;-1.827117
2019-03-19T11:09:40+01:00;-2.96645;1.353048;0.629244
2019-03-19T11:09:41+01:00;2.012595;-0.080798;3.018228
2019-03-19T11:09:42+01:00;2.933052;0.601305;0.496858
2019-03-19T11:09:46+01:00;3.075178;0.93822;-2.154573
2019-03-19T11:09:47+01:00;0.913866;-1.313571;-0.731861
2019-03-19T11:09:48+01:00;-0.86598;-3.059044;-0.301176
2019-03-19T11:09:49+01:00;-2.026703;null;null
2019-03-19T11:09:53+01:00;1.770443;-0.462961;-0.73844
2019-03-19T11:09:54+01:00;0.851765;-1.373991;-0.323664
2019-03-19T11:09:55+01:00;-0.463537;-2.59344;0.995277
2019-03-19T11:10:02+01:00;2.249966;0.175638;3.110417
2019-03-19T11:10:03+01:00;-1.469441;2.806895;-0.347765
2019-03-19T11:10:04+01:00;-2.960156;1.356388;0.072343
2019-03-19T11:10:05+01:00;-1.661365;2.682369;0.36277
2019-03-19T11:10:09+01:00;-1.371777;2.904404;1.431392
2019-03-19T11:10:10+01:00;-1.899045;2.220036;1.585556
2019-03-19T11:10:11+01:00;3.033346;0.917927;-1.608208
2019-03-19T11:10:18+01:00;1.460793;-0.617955;3.051746
2019-03-19T11:10:19+01:00;0.803643;-1.249619;2.303863
2019-03-19T11:10:20+01:00;-0.210602;-2.325253;0.448733
2019-03-19T11:10:21+01:00;-1.63356;2.667631;1.793149
2019-03-19T11:10:25+01:00;1.549936;-0.828774;-2.211875
2019-03-19T11:10:26+01:00;2.660363;0.417593;-2.005072
2019-03-19T11:10:27+01:00;1.795963;-0.217797;-2.118191
2019-03-19T11:10:28+01:00;0.769005;-1.312763;-2.990894
2019-03-19T11:10:31+01:00;null;2.836322;-2.278129
2019-03-19T11:10:32+01:00;-2.275466;2.036523;0.162141
2019-03-19T11:10:33+01:00;-0.707373;-2.757173;-0.233779
2019-03-19T11:10:34+01:00;-2.200515;2.090873;2.049271
2019-03-19T11:10:35+01:00;2.643128;null;null
2019-03-19T11:10:48+01:00;-0.539329;-2.718772;0.05243
2019-03-19T11:10:49+01:00;-2.076914;2.246067;-1.436
2019-03-19T11:10:50+01:00;0.654787;-1.314925;1.172653
2019-03-19T11:10:51+01:00;-1.326288;-3.061118;-0.791134
2019-03-19T11:10:55+01:00;-0.719781;-2.979819;-0.004091
2019-03-19T11:10:56+01:00;2.578088;0.261472;-3.133179
2019-03-19T11:10:57+01:00;0.879286;-1.206383;1.453379
2019-03-19T11:10:58+01:00;0.848429;-1.319467;1.237907
2019-03-19T11:11:11+01:00;-1.813522;2.445887;-1.242463
2019-03-19T11:11:12+01:00;-0.964074;-2.870083;-0.276125
2019-03-19T11:11:13+01:00;-2.516422;1.578531;-1.978182
2019-03-19T11:11:14+01:00;2.226631;0.006321;2.606284
2019-03-19T11:11:18+01:00;0.716358;-1.367675;1.288778
2019-03-19T11:11:19+01:00;-1.159572;3.027416;-0.706407
2019-03-19T11:11:20+01:00;-2.853638;1.499152;-2.250051
2019-03-19T11:11:21+01:00;-2.202309;2.008145;-1.691115
2019-03-19T11:11:41+01:00;0.121458;-1.66096;0.773795
2019-03-19T11:11:42+01:00;-1.248096;2.925086;-0.718047
2019-03-19T11:11:43+01:00;-2.685925;1.511201;-2.109626
2019-03-19T11:11:44+01:00;-2.213104;1.937631;-1.762482
2019-03-19T11:12:01+01:00;0.612658;-1.525635;1.239611
2019-03-19T11:12:02+01:00;-0.955262;-2.814224;-0.431305
2019-03-19T11:12:03+01:00;-3.062974;1.07168;-2.597183
2019-03-19T11:12:04+01:00;-2.500587;1.602023;-1.978744
2019-03-19T11:12:25+01:00;2.011434;-0.058685;2.505255
2019-03-19T11:12:26+01:00;0.228157;-1.824483;0.803333
2019-03-19T11:12:27+01:00;3.090537;1.170284;-2.615967
2019-03-19T11:12:44+01:00;-2.995895;1.080752;-2.470408
2019-03-19T11:12:45+01:00;1.081492;-1.017816;1.665381
2019-03-19T11:12:46+01:00;-0.256669;-2.506663;0.146831
2019-03-19T11:12:47+01:00;2.928501;0.803888;-2.855293
2019-03-19T11:13:11+01:00;2.755914;0.787753;-3.060791
2019-03-19T11:13:12+01:00;2.011426;-0.232473;2.262785
2019-03-19T11:13:13+01:00;-0.028255;-2.040959;0.326747
2019-03-19T11:13:14+01:00;-1.61461;null;null
2019-03-19T11:13:27+01:00;-1.296105;2.939778;-0.885692
2019-03-19T11:13:28+01:00;-0.73712;-2.869279;-0.34753
2019-03-19T11:13:29+01:00;-2.550083;1.48171;-2.076476
2019-03-19T11:13:30+01:00;1.922623;-0.004744;2.535271
2019-03-19T11:13:34+01:00;1.391969;-0.716364;1.856314
2019-03-19T11:13:35+01:00;1.521376;-0.404269;2.04938
2019-03-19T11:13:36+01:00;2.387511;0.326448;2.877298
2019-03-19T11:13:37+01:00;0.943835;-0.897507;1.489957
2019-03-19T11:13:50+01:00;3.074148;1.334722;-2.655712
2019-03-19T11:13:51+01:00;1.319341;-0.535049;1.890927
2019-03-19T11:13:52+01:00;-0.364838;-2.62838;0.109054
2019-03-19T11:13:53+01:00;-2.605524;1.678076;-1.988495
2019-03-19T11:13:57+01:00;-0.080717;-2.038861;0.368271
2019-03-19T11:13:58+01:00;-1.631287;2.563228;-1.264548
2019-03-19T11:13:59+01:00;2.636752;0.721769;3.088333
2019-03-19T11:14:00+01:00;1.148887;-0.757791;1.604963
2019-03-19T11:14:06+01:00;-0.203099;-2.571567;0.291634
2019-03-19T11:14:07+01:00;-1.439018;2.903014;-0.972902
2019-03-19T11:14:08+01:00;2.541693;0.239762;3.028233
2019-03-19T11:14:09+01:00;-2.64827;1.352774;-2.209673
2019-03-19T11:14:13+01:00;0.849942;-1.351175;1.30765
2019-03-19T11:14:14+01:00;-0.649662;-3.009565;-0.284424
2019-03-19T11:14:15+01:00;0.565139;-1.65138;1.089004
2019-03-19T11:14:16+01:00;-1.394292;3.004832;-0.969996
2019-03-19T11:14:20+01:00;1.19061;-0.750164;1.638527
2019-03-19T11:14:21+01:00;0.638904;-1.479914;1.201888
2019-03-19T11:14:22+01:00;-1.245749;2.982238;-0.81623
2019-03-19T11:14:23+01:00;2.954374;0.846233;-2.944191
2019-03-19T11:14:36+01:00;-2.300175;2.036388;-1.865515
2019-03-19T11:14:37+01:00;2.417803;0.246242;3.049918
2019-03-19T11:14:38+01:00;1.105685;-0.958205;1.596382
2019-03-19T11:14:39+01:00;-0.437669;-2.566504;0.103743
2019-03-19T11:14:43+01:00;0.972877;-1.058578;1.41831
2019-03-19T11:14:44+01:00;0.924722;-1.05897;1.358787
2019-03-19T11:14:45+01:00;-0.766546;-2.893818;-0.385804
2019-03-19T11:14:46+01:00;-2.230204;1.853133;-1.708864
2019-03-19T11:14:59+01:00;-0.059272;-2.226348;0.419252
2019-03-19T11:15:00+01:00;-0.677483;-2.878273;-0.225613
2019-03-19T11:15:01+01:00;3.067585;0.762438;-2.893897
2019-03-19T11:15:02+01:00;1.450511;-0.582298;1.860998
2019-03-19T11:15:06+01:00;-1.339843;2.894881;-0.815523
2019-03-19T11:15:07+01:00;2.918789;0.856896;-2.928304
2019-03-19T11:15:08+01:00;-1.086811;-2.964742;-0.512225
2019-03-19T11:15:09+01:00;-1.873129;2.334273;-1.41521
2019-03-19T11:15:16+01:00;2.47681;0.164713;3.08233
2019-03-19T11:15:17+01:00;0.744166;-1.306884;1.18097
2019-03-19T11:15:18+01:00;-1.475577;2.829635;-0.839753
2019-03-19T11:15:19+01:00;-1.735488;2.407295;-1.199402
2019-03-19T11:15:22+01:00;-2.0533;2.458696;-1.527784
2019-03-19T11:15:23+01:00;2.421998;0.417165;3.031425
2019-03-19T11:15:24+01:00;1.146332;-0.957422;1.500187
2019-03-19T11:15:25+01:00;-0.323554;-2.699389;-0.024747
2019-03-19T11:15:39+01:00;-1.594767;2.609665;-1.210687
2019-03-19T11:15:40+01:00;3.086791;1.019938;-2.783353
2019-03-19T11:15:41+01:00;1.983616;0.014891;2.523613
2019-03-19T11:15:42+01:00;2.866073;0.740338;-2.999301
2019-03-19T11:15:46+01:00;-3.075067;1.123555;-2.745676
2019-03-19T11:15:47+01:00;1.584277;-0.597721;2.044651
2019-03-19T11:15:48+01:00;-1.851786;2.251444;-1.637206
2019-03-19T11:15:49+01:00;0.986347;-1.420144;1.274514
2019-03-19T11:16:02+01:00;-0.828527;-2.589783;0.353893
2019-03-19T11:16:03+01:00;-0.12458;-1.7194;1.095715
2019-03-19T11:16:04+01:00;-2.286534;2.438927;-1.020787
2019-03-19T11:16:05+01:00;2.231004;0.513127;-2.899637
2019-03-19T11:16:09+01:00;-0.91413;-2.622504;0.275064
2019-03-19T11:16:10+01:00;-2.303109;2.182462;-1.038401
2019-03-19T11:16:11+01:00;2.210758;0.638847;-2.931473
2019-03-19T11:16:12+01:00;0.157683;-1.245512;1.214589
2019-03-19T11:16:25+01:00;0.33056;-1.279914;1.525987
2019-03-19T11:16:26+01:00;0.372874;-1.135989;1.456361
2019-03-19T11:16:27+01:00;-1.438278;-3.001069;-0.356841
2019-03-19T11:16:28+01:00;3.027673;1.377499;-2.138114
2019-03-19T11:16:52+01:00;1.154875;-0.562968;-3.078479
2019-03-19T11:16:53+01:00;-0.511917;-2.079004;-2.951904
2019-03-19T11:16:54+01:00;-1.8022;2.748084;-2.226383
2019-03-19T11:16:55+01:00;-3.075106;1.298301;-1.342251
2019-03-19T11:17:15+01:00;null;null;-1.312539
2019-03-19T11:17:16+01:00;0.126792;-1.377726;-1.097111
2019-03-19T11:17:17+01:00;-2.984185;1.758474;-1.863834
2019-03-19T11:17:18+01:00;1.551168;-0.178358;0.333388
2019-03-19T11:17:39+01:00;0.134412;-1.276326;-1.754661
2019-03-19T11:17:40+01:00;-1.528552;-3.123252;-0.146384
2019-03-19T11:17:41+01:00;0.084615;-1.557693;2.072791
2019-03-19T11:17:45+01:00;0.655204;-0.901205;-2.969904
2019-03-19T11:17:46+01:00;-1.003946;-2.819838;-2.11289
2019-03-19T11:17:47+01:00;-2.271362;2.268201;0.394536
2019-03-19T11:17:48+01:00;-1.396105;-3.070182;2.529279
2019-03-19T11:18:02+01:00;2.901047;1.287435;0.35062
2019-03-19T11:18:03+01:00;1.341956;-0.407171;-2.961168
2019-03-19T11:18:04+01:00;-3.1161;1.896227;-1.564597
2019-03-19T11:18:08+01:00;null;null;1.062249
2019-03-19T11:18:09+01:00;2.411171;0.802093;-0.906591
2019-03-19T11:18:10+01:00;1.672178;-0.019376;-0.422724
2019-03-19T11:18:11+01:00;0.447621;-0.884703;0.065481
2019-03-19T11:18:15+01:00;-1.166788;-2.827381;1.423846
2019-03-19T11:18:16+01:00;-2.921142;1.828323;-1.538073
2019-03-19T11:18:17+01:00;-1.0753;-2.656148;0.838323
2019-03-19T11:18:18+01:00;-2.30969;2.009441;-0.459796
2019-03-19T11:18:25+01:00;-3.093487;1.736956;-1.809979
2019-03-19T11:18:26+01:00;-2.833228;1.802666;0.866165
2019-03-19T11:18:27+01:00;1.890999;0.314597;-0.15426
2019-03-19T11:18:28+01:00;0.379706;-1.098401;2.351545
2019-03-19T11:18:31+01:00;-0.646826;-2.403075;2.945533
2019-03-19T11:18:32+01:00;-1.836046;2.732956;0.731332
2019-03-19T11:18:33+01:00;2.274812;0.890353;-1.465618
2019-03-19T11:18:34+01:00;0.642264;-0.927689;-1.424141
2019-03-19T11:18:41+01:00;-3.105256;1.615568;-1.183439
2019-03-19T11:18:42+01:00;1.112964;-0.544054;-0.342574
2019-03-19T11:18:43+01:00;-0.160611;-1.819737;-3.11807
2019-03-19T11:18:44+01:00;-1.506937;3.062479;-2.045475
2019-03-19T11:18:47+01:00;-0.261479;-1.665604;-0.49526
2019-03-19T11:18:48+01:00;-1.815769;2.743759;1.848482
2019-03-19T11:18:49+01:00;0.496744;-0.711662;-0.684357
2019-03-19T11:18:50+01:00;-1.040961;-2.659224;0.639893
2019-03-19T11:19:11+01:00;0.516174;-1.177501;3.094588
2019-03-19T11:19:12+01:00;-0.663159;-2.156359;1.288223
2019-03-19T11:19:13+01:00;-2.210889;2.682533;1.33378
2019-03-19T11:19:14+01:00;2.921151;1.189746;-1.169226
2019-03-19T11:19:38+01:00;3.140086;1.403276;1.115692
2019-03-19T11:19:39+01:00;0.880327;-0.688851;2.667853
2019-03-19T11:19:40+01:00;1.440864;-0.202418;-2.305945
2019-03-19T11:19:44+01:00;null;null;-2.15607
2019-03-19T11:19:45+01:00;2.939426;1.272863;-1.685639
2019-03-19T11:19:46+01:00;1.112674;-0.542502;-2.86339
2019-03-19T11:19:47+01:00;3.127863;1.523914;-1.128489
2019-03-19T11:19:54+01:00;-0.196866;-2.053257;1.197854
2019-03-19T11:19:55+01:00;-2.644304;1.959665;1.04295
2019-03-19T11:19:56+01:00;1.967599;0.336892;-2.652036
2019-03-19T11:19:57+01:00;-0.158479;-1.854085;-0.551398
2019-03-19T11:20:01+01:00;3.105375;1.423671;0.472821
2019-03-19T11:20:02+01:00;1.886941;0.130121;2.870703
2019-03-19T11:20:03+01:00;0.090719;-1.556761;1.518889
2019-03-19T11:20:04+01:00;-0.97135;-2.583608;1.337136
2019-03-19T11:20:08+01:00;2.316455;0.695711;-1.342263
2019-03-19T11:20:09+01:00;0.589576;-1.152564;2.575961
2019-03-19T11:20:10+01:00;-0.739028;-2.437893;0.879764
2019-03-19T11:20:24+01:00;-1.040351;-2.6409;2.251852
2019-03-19T11:20:25+01:00;0.429381;-1.223482;2.376351
2019-03-19T11:20:26+01:00;-0.778558;-2.41152;-1.501745
2019-03-19T11:20:27+01:00;-1.749815;3.004649;0.120298
2019-03-19T11:20:31+01:00;-0.189217;-1.707545;-0.668544
2019-03-19T11:20:32+01:00;-1.830596;2.84807;3.007487
2019-03-19T11:20:33+01:00;2.797764;1.346643;-2.015261
2019-03-19T11:20:37+01:00;null;null;-1.639647
2019-03-19T11:20:38+01:00;-0.996193;-2.549131;2.5417
2019-03-19T11:20:39+01:00;-2.20732;2.409905;1.425936
2019-03-19T11:20:40+01:00;2.895075;1.066251;0.825942
2019-03-19T11:20:47+01:00;-1.85292;2.694137;-1.953621
2019-03-19T11:20:48+01:00;2.813512;0.951236;-0.740754
2019-03-19T11:20:49+01:00;1.218298;-0.506294;2.860244
2019-03-19T11:20:50+01:00;-0.927592;-2.877541;2.767812
2019-03-19T11:20:54+01:00;-0.70641;-2.387045;0.630977
2019-03-19T11:20:55+01:00;-2.699964;2.061801;-0.716948
2019-03-19T11:20:56+01:00;1.323975;-0.50165;-2.912462
2019-03-19T11:21:00+01:00;1.795578;0.338005;0.819761
2019-03-19T11:21:01+01:00;0.205707;-1.271539;-0.812776
2019-03-19T11:21:02+01:00;-1.025861;-2.562458;0.224251
2019-03-19T11:21:03+01:00;-2.062665;2.788209;1.653195
2019-03-19T11:21:10+01:00;-3.081859;1.638294;-1.176851
2019-03-19T11:21:11+01:00;2.185786;0.425039;-1.47842
2019-03-19T11:21:12+01:00;-2.500266;2.074155;1.135553
2019-03-19T11:21:13+01:00;2.774762;1.069767;0.238974
2019-03-19T11:21:16+01:00;0.634318;-1.006906;-2.532069
2019-03-19T11:21:17+01:00;-0.749148;-2.385177;0.740457
2019-03-19T11:21:18+01:00;-2.684795;1.913746;-0.106453
2019-03-19T11:21:19+01:00;-1.1517;-2.977835;0.443103
2019-03-19T11:21:33+01:00;1.608608;0.31661;-1.375248
2019-03-19T11:21:34+01:00;0.259645;-1.378445;2.956346
2019-03-19T11:21:35+01:00;-0.623651;-1.869703;0.211372
2019-03-19T11:21:36+01:00;-1.511722;-2.977349;1.342822
2019-03-19T11:21:40+01:00;0.164602;-1.531028;2.101951
2019-03-19T11:21:41+01:00;-0.808644;-2.427223;-2.925974
2019-03-19T11:21:42+01:00;-2.446778;2.39171;0.279869
2019-03-19T11:21:43+01:00;2.157301;0.699671;-1.941629
2019-03-19T11:22:03+01:00;-0.885959;-2.619557;2.409152
2019-03-19T11:22:04+01:00;-1.937518;2.861428;2.919809
2019-03-19T11:22:05+01:00;-3.008157;1.719282;-2.718707
2019-03-19T11:22:06+01:00;1.826524;0.204581;-0.876192
2019-03-19T11:22:09+01:00;-0.962062;-2.435937;0.184725
2019-03-19T11:22:10+01:00;-2.560939;2.294334;0.502277
2019-03-19T11:22:11+01:00;2.472218;0.786109;-1.21566
2019-03-19T11:22:12+01:00;0.813756;-0.73473;2.302707
2019-03-19T11:22:26+01:00;2.106012;0.632477;1.058982
2019-03-19T11:22:27+01:00;0.708874;-1.164924;1.592318
2019-03-19T11:22:28+01:00;-3.047354;1.760269;1.649886
2019-03-19T11:22:29+01:00;2.13196;0.547144;-2.554383
2019-03-19T11:22:33+01:00;0.341133;-1.32794;-2.829611
2019-03-19T11:22:34+01:00;-0.587508;-2.287679;2.054246
2019-03-19T11:22:35+01:00;-1.971418;2.601647;2.707846
2019-03-19T11:22:36+01:00;1.340404;-0.433349;-0.517169
2019-03-19T11:22:49+01:00;-0.209247;-2.352801;2.863897
2019-03-19T11:22:50+01:00;-1.179419;2.959858;1.453506
2019-03-19T11:22:51+01:00;-2.570746;1.561765;-0.072752
2019-03-19T11:22:52+01:00;2.760787;0.614657;-0.859406
2019-03-19T11:22:56+01:00;1.466306;-0.675467;-0.57478
2019-03-19T11:22:57+01:00;0.027423;-2.129536;2.54769
2019-03-19T11:22:58+01:00;1.676669;-0.479777;-2.11945
2019-03-19T11:22:59+01:00;0.771423;-1.380809;2.77176
2019-03-19T11:23:23+01:00;-1.446333;2.685095;-1.024965
2019-03-19T11:23:24+01:00;-2.424649;1.704327;-2.93586
2019-03-19T11:23:25+01:00;2.931824;0.779184;-2.1564
2019-03-19T11:23:26+01:00;1.872534;-0.274596;null
2019-03-19T11:23:39+01:00;2.328956;0.188347;-1.400169
2019-03-19T11:23:40+01:00;0.976792;-1.178933;-1.507782
2019-03-19T11:23:41+01:00;2.491231;0.346333;-2.414612
2019-03-19T11:23:42+01:00;0.663952;-1.488718;0.812384
2019-03-19T11:23:46+01:00;0.739271;-1.411671;2.262023
2019-03-19T11:23:47+01:00;-1.129485;3.004116;2.542167
2019-03-19T11:23:48+01:00;2.995147;0.845178;-1.256173
2019-03-19T11:23:49+01:00;2.806985;0.649241;-2.742967
2019-03-19T11:24:02+01:00;-1.373284;2.75575;1.759318
2019-03-19T11:24:03+01:00;1.417738;-0.737799;-0.624573
2019-03-19T11:24:04+01:00;-0.512128;-2.66152;2.750875
2019-03-19T11:24:05+01:00;-1.419342;2.713231;0.577243
2019-03-19T11:24:09+01:00;0.459578;-1.700076;-1.518845
2019-03-19T11:24:10+01:00;-0.23011;-2.378224;-2.956788
2019-03-19T11:24:11+01:00;-1.224097;2.920467;-1.724938
2019-03-19T11:24:12+01:00;0.476227;-1.669216;null
2019-03-19T11:24:16+01:00;2.625726;0.463285;-0.813311
2019-03-19T11:24:17+01:00;1.678446;-0.471056;-2.689417
2019-03-19T11:24:18+01:00;0.197145;-1.926934;-0.823506
2019-03-19T11:24:22+01:00;0.483508;-1.663118;-2.995545
2019-03-19T11:24:23+01:00;-0.574721;-2.723245;2.522819
2019-03-19T11:24:24+01:00;1.096483;-1.066432;0.092958
2019-03-19T11:24:25+01:00;-0.32498;-2.475964;-1.587784
2019-03-19T11:24:32+01:00;-0.720161;-2.866873;1.175228
2019-03-19T11:24:33+01:00;-2.139204;1.995825;-0.052519
2019-03-19T11:24:34+01:00;3.114651;0.960695;-0.598702
2019-03-19T11:24:35+01:00;2.011817;-0.126617;-1.139441
2019-03-19T11:24:39+01:00;1.853686;-0.286236;-1.222526
2019-03-19T11:24:40+01:00;0.96506;-1.183612;3.113033
2019-03-19T11:24:41+01:00;-0.107414;-2.259393;-1.652656
2019-03-19T11:24:55+01:00;-1.952044;2.184478;-0.735221
2019-03-19T11:24:56+01:00;2.886561;0.743783;-0.386935
2019-03-19T11:24:57+01:00;-0.399107;-2.537379;-2.910066
2019-03-19T11:24:58+01:00;-1.945019;2.204085;1.797692
2019-03-19T11:25:02+01:00;-2.361133;1.779782;-0.789459
2019-03-19T11:25:03+01:00;2.536537;0.400216;-2.196411
2019-03-19T11:25:04+01:00;0.804313;-1.354123;-1.214239
2019-03-19T11:25:05+01:00;-0.601532;-2.740921;null
2019-03-19T11:25:18+01:00;-1.365641;2.763336;0.274664
2019-03-19T11:25:19+01:00;3.13097;0.985765;0.438505
2019-03-19T11:25:20+01:00;1.826698;-0.329252;-0.659958
