Time;Freq phase A;Freq phase B
2019-03-19T10:54:45+01:00;50.014618;50.014687
2019-03-19T10:55:25+01:00;null;50.002846
2019-03-19T10:55:26+01:00;50.001766;50.001175
2019-03-19T10:55:27+01:00;50.002419;50.002232
2019-03-19T10:55:28+01:00;50.00288;50.003372
2019-03-19T10:55:49+01:00;50.019695;50.0186
2019-03-19T10:55:50+01:00;50.019386;50.02021
2019-03-19T10:55:51+01:00;50.021824;50.021835
2019-03-19T10:55:55+01:00;50.020302;50.020744
2019-03-19T10:55:56+01:00;50.022217;50.022671
2019-03-19T10:55:57+01:00;50.024479;50.024395
2019-03-19T10:55:58+01:00;50.025295;50.027538
2019-03-19T10:56:12+01:00;50.023727;50.024639
2019-03-19T10:56:13+01:00;50.024746;50.02676
2019-03-19T10:56:14+01:00;50.025131;50.025021
2019-03-19T10:56:18+01:00;null;50.024143
2019-03-19T10:56:19+01:00;50.021923;50.022381
2019-03-19T10:56:20+01:00;50.023113;50.023464
2019-03-19T10:56:21+01:00;50.023705;50.023788
2019-03-19T10:56:35+01:00;50.030125;50.030289
2019-03-19T10:56:36+01:00;50.028339;50.028236
2019-03-19T10:56:37+01:00;50.027321;50.026287
2019-03-19T10:56:38+01:00;50.027161;50.026806
2019-03-19T10:56:42+01:00;50.027691;50.027187
2019-03-19T10:56:43+01:00;50.024319;50.023743
2019-03-19T10:56:44+01:00;50.022732;50.022671
2019-03-19T10:56:48+01:00;50.018356;50.019135
2019-03-19T10:56:49+01:00;50.016834;50.016876
2019-03-19T10:56:50+01:00;50.015347;50.015381
2019-03-19T10:56:51+01:00;50.014614;50.014908
2019-03-19T10:57:05+01:00;50.013973;50.014694
2019-03-19T10:57:06+01:00;50.012573;50.012192
2019-03-19T10:57:07+01:00;50.013474;50.012905
2019-03-19T10:57:11+01:00;null;50.007183
2019-03-19T10:57:12+01:00;50.00491;50.004932
2019-03-19T10:57:13+01:00;50.003139;50.00333
2019-03-19T10:57:14+01:00;50.002605;50.001434
2019-03-19T10:57:18+01:00;49.998215;49.998405
2019-03-19T10:57:19+01:00;49.996899;49.997005
2019-03-19T10:57:20+01:00;49.995667;49.99577
2019-03-19T10:57:21+01:00;49.99575;49.995754
2019-03-19T10:57:28+01:00;50.003868;50.003746
2019-03-19T10:57:29+01:00;50.005398;50.005241
2019-03-19T10:57:30+01:00;50.006512;50.006779
2019-03-19T10:57:31+01:00;50.006981;50.006874
2019-03-19T10:57:35+01:00;50.009087;50.010406
2019-03-19T10:57:36+01:00;50.01075;50.010426
2019-03-19T10:57:37+01:00;50.011932;50.01215
2019-03-19T10:57:41+01:00;50.013096;50.012661
2019-03-19T10:57:42+01:00;50.015251;50.015171
2019-03-19T10:57:43+01:00;50.016434;50.015266
2019-03-19T10:57:44+01:00;50.016247;50.017082
2019-03-19T10:57:57+01:00;50.025269;50.025249
2019-03-19T10:57:58+01:00;50.024136;50.02483
2019-03-19T10:57:59+01:00;50.025208;50.025536
2019-03-19T10:58:00+01:00;50.023952;50.02401
2019-03-19T10:58:04+01:00;50.021011;50.021019
2019-03-19T10:58:05+01:00;50.023201;50.022736
2019-03-19T10:58:06+01:00;50.023602;50.023258
2019-03-19T10:58:07+01:00;50.022274;50.021797
2019-03-19T10:58:20+01:00;50.023834;50.023746
2019-03-19T10:58:21+01:00;50.024235;50.023579
2019-03-19T10:58:22+01:00;50.020065;50.020966
2019-03-19T10:58:23+01:00;50.018082;50.017151
2019-03-19T10:58:27+01:00;50.013931;50.013542
2019-03-19T10:58:28+01:00;50.011932;50.011593
2019-03-19T10:58:29+01:00;50.010174;50.010277
2019-03-19T10:58:30+01:00;50.008095;50.00695
2019-03-19T10:58:34+01:00;50.007473;50.007328
2019-03-19T10:58:35+01:00;50.00845;50.00861
2019-03-19T10:58:36+01:00;50.008961;50.009148
2019-03-19T10:58:37+01:00;50.00803;50.007824
2019-03-19T10:58:50+01:00;50.006001;50.005791
2019-03-19T10:58:51+01:00;50.003975;50.004295
2019-03-19T10:58:52+01:00;50.004906;50.003647
2019-03-19T10:58:53+01:00;50.007526;50.006718
2019-03-19T10:59:36+01:00;49.993557;49.992867
2019-03-19T10:59:37+01:00;49.99176;49.991203
2019-03-19T10:59:38+01:00;49.98941;49.989182
2019-03-19T10:59:39+01:00;49.986725;49.987236
2019-03-19T10:59:43+01:00;null;49.979927
2019-03-19T10:59:44+01:00;49.979385;49.980167
2019-03-19T10:59:45+01:00;49.980774;49.981518
2019-03-19T10:59:46+01:00;49.981033;49.981228
2019-03-19T10:59:53+01:00;49.980106;49.980888
2019-03-19T10:59:54+01:00;49.97887;49.978828
2019-03-19T10:59:55+01:00;49.978134;49.977951
2019-03-19T10:59:56+01:00;49.976997;49.976665
2019-03-19T11:00:00+01:00;49.974838;49.974602
2019-03-19T11:00:01+01:00;49.974319;49.975193
2019-03-19T11:00:02+01:00;49.974228;49.973366
2019-03-19T11:00:03+01:00;49.974426;49.973747
2019-03-19T11:00:27+01:00;49.965233;49.966171
2019-03-19T11:00:28+01:00;49.965752;49.966728
2019-03-19T11:00:29+01:00;49.965881;49.964787
2019-03-19T11:00:53+01:00;49.972294;49.971722
2019-03-19T11:00:54+01:00;49.973812;49.972725
2019-03-19T11:00:55+01:00;49.97263;49.971973
2019-03-19T11:00:56+01:00;49.973305;49.973522
2019-03-19T11:01:20+01:00;49.953522;49.952831
2019-03-19T11:01:21+01:00;49.951694;49.952293
2019-03-19T11:01:22+01:00;49.949909;49.949619
2019-03-19T11:01:43+01:00;49.946053;49.945679
2019-03-19T11:01:44+01:00;49.947861;49.947117
2019-03-19T11:01:45+01:00;49.945885;49.946674
2019-03-19T11:01:46+01:00;49.947083;null
2019-03-19T11:01:50+01:00;49.949841;49.949757
2019-03-19T11:01:51+01:00;49.950264;49.949265
2019-03-19T11:01:52+01:00;49.951168;49.950493
2019-03-19T11:02:06+01:00;49.961014;49.960823
2019-03-19T11:02:07+01:00;49.961319;49.960751
2019-03-19T11:02:08+01:00;49.961071;49.95982
2019-03-19T11:02:09+01:00;49.958382;49.958912
2019-03-19T11:02:13+01:00;49.960968;49.9618
2019-03-19T11:02:14+01:00;49.962994;49.961796
2019-03-19T11:02:15+01:00;49.961136;49.960548
2019-03-19T11:02:22+01:00;49.957024;49.956856
2019-03-19T11:02:23+01:00;49.957977;49.95676
2019-03-19T11:02:24+01:00;49.955799;49.955769
2019-03-19T11:02:25+01:00;49.954659;49.955341
2019-03-19T11:02:29+01:00;49.959808;49.959797
2019-03-19T11:02:30+01:00;49.961346;49.961422
2019-03-19T11:02:31+01:00;49.961391;49.962326
2019-03-19T11:02:32+01:00;49.961647;null
2019-03-19T11:02:36+01:00;49.959084;49.959587
2019-03-19T11:02:37+01:00;49.961399;49.961266
2019-03-19T11:02:38+01:00;49.961285;49.96241
2019-03-19T11:02:42+01:00;49.963772;49.963295
2019-03-19T11:02:43+01:00;49.963779;49.964184
2019-03-19T11:02:44+01:00;49.962273;49.961906
2019-03-19T11:02:45+01:00;49.960423;49.960583
2019-03-19T11:02:52+01:00;49.963142;49.962368
2019-03-19T11:02:53+01:00;49.963478;49.963669
2019-03-19T11:02:54+01:00;49.965431;49.965183
2019-03-19T11:02:55+01:00;49.966454;49.966156
2019-03-19T11:02:59+01:00;49.962357;49.962826
2019-03-19T11:03:00+01:00;49.963737;49.963528
2019-03-19T11:03:01+01:00;49.9631;49.963993
2019-03-19T11:03:08+01:00;49.964256;49.964153
2019-03-19T11:03:09+01:00;49.964787;49.964371
2019-03-19T11:03:10+01:00;49.964958;49.963963
2019-03-19T11:03:11+01:00;49.963779;49.962982
2019-03-19T11:03:15+01:00;49.963543;49.962387
2019-03-19T11:03:16+01:00;49.96236;49.961872
2019-03-19T11:03:17+01:00;49.962738;49.963074
2019-03-19T11:03:18+01:00;49.963486;49.963551
2019-03-19T11:03:22+01:00;49.964497;49.963852
2019-03-19T11:03:23+01:00;49.964787;49.963818
2019-03-19T11:03:24+01:00;49.964363;49.964298
2019-03-19T11:03:25+01:00;49.966469;null
2019-03-19T11:03:38+01:00;49.962738;49.962994
2019-03-19T11:03:39+01:00;49.962326;49.961445
2019-03-19T11:03:40+01:00;49.960808;49.960308
2019-03-19T11:03:41+01:00;49.959904;49.959946
2019-03-19T11:03:45+01:00;49.958969;49.959625
2019-03-19T11:03:46+01:00;49.958416;49.957302
2019-03-19T11:03:47+01:00;49.960464;49.959713
2019-03-19T11:03:48+01:00;49.961418;49.961163
2019-03-19T11:04:01+01:00;49.975719;49.976921
2019-03-19T11:04:02+01:00;49.977123;49.976574
2019-03-19T11:04:03+01:00;49.978775;49.978348
2019-03-19T11:04:04+01:00;49.978245;49.978466
2019-03-19T11:04:45+01:00;49.984104;49.985008
2019-03-19T11:04:46+01:00;49.987022;49.987995
2019-03-19T11:04:47+01:00;49.988056;49.987865
2019-03-19T11:04:51+01:00;49.984272;49.984695
2019-03-19T11:04:52+01:00;49.985233;49.985378
2019-03-19T11:04:53+01:00;49.985928;49.985928
2019-03-19T11:04:54+01:00;49.98568;49.985798
2019-03-19T11:05:05+01:00;49.995567;49.995335
2019-03-19T11:05:06+01:00;49.99556;49.995945
2019-03-19T11:05:07+01:00;49.996452;49.997482
2019-03-19T11:05:15+01:00;49.984886;49.985622
2019-03-19T11:05:16+01:00;49.984882;49.984386
2019-03-19T11:05:17+01:00;49.985161;49.985374
2019-03-19T11:05:21+01:00;49.979313;49.979942
2019-03-19T11:05:22+01:00;49.978603;49.978649
2019-03-19T11:05:23+01:00;49.979065;49.979004
2019-03-19T11:05:24+01:00;49.980419;49.98035
2019-03-19T11:05:30+01:00;49.981403;49.982067
2019-03-19T11:05:31+01:00;49.982693;49.98177
2019-03-19T11:05:32+01:00;49.981319;49.981434
2019-03-19T11:05:33+01:00;49.98016;49.980946
2019-03-19T11:05:37+01:00;49.980869;49.980839
2019-03-19T11:05:38+01:00;49.979763;49.980385
2019-03-19T11:05:39+01:00;49.98019;49.978985
2019-03-19T11:05:40+01:00;49.980152;49.979347
2019-03-19T11:05:44+01:00;49.983513;49.984272
2019-03-19T11:05:45+01:00;49.985401;49.986519
2019-03-19T11:05:46+01:00;49.985023;49.985008
2019-03-19T11:05:47+01:00;49.986172;49.987221
2019-03-19T11:06:00+01:00;49.987854;49.987736
2019-03-19T11:06:01+01:00;49.990147;49.989029
2019-03-19T11:06:02+01:00;49.988991;49.988483
2019-03-19T11:06:03+01:00;49.986942;49.98772
2019-03-19T11:06:07+01:00;49.990726;49.991207
2019-03-19T11:06:08+01:00;49.989559;49.98999
2019-03-19T11:06:09+01:00;49.990067;49.989876
2019-03-19T11:06:10+01:00;49.991779;49.991806
2019-03-19T11:06:23+01:00;49.992939;49.99321
2019-03-19T11:06:24+01:00;49.992706;49.992825
2019-03-19T11:06:25+01:00;49.992115;49.99226
2019-03-19T11:06:26+01:00;49.990192;49.989597
2019-03-19T11:06:30+01:00;49.984875;49.984844
2019-03-19T11:06:31+01:00;49.983845;49.98386
2019-03-19T11:06:32+01:00;49.982002;49.982239
2019-03-19T11:06:33+01:00;49.982174;49.981167
2019-03-19T11:06:37+01:00;49.980076;49.979
2019-03-19T11:06:38+01:00;49.979301;49.979038
2019-03-19T11:06:39+01:00;49.979897;49.979912
2019-03-19T11:06:40+01:00;49.981129;49.98119
2019-03-19T11:06:53+01:00;49.9879;49.987514
2019-03-19T11:06:54+01:00;49.986843;49.986237
2019-03-19T11:06:55+01:00;49.985664;49.985268
2019-03-19T11:06:56+01:00;49.985928;49.985981
2019-03-19T11:07:00+01:00;49.987877;49.987228
2019-03-19T11:07:01+01:00;49.987381;49.98745
2019-03-19T11:07:02+01:00;49.987198;49.988174
2019-03-19T11:07:03+01:00;49.987652;49.987263
2019-03-19T11:07:23+01:00;49.986279;49.98558
2019-03-19T11:07:24+01:00;49.984081;49.983437
2019-03-19T11:07:25+01:00;49.98476;49.984203
2019-03-19T11:07:26+01:00;49.984592;49.984692
2019-03-19T11:08:07+01:00;49.994461;49.994045
2019-03-19T11:08:08+01:00;49.994755;49.993858
2019-03-19T11:08:09+01:00;49.992584;49.992092
2019-03-19T11:08:30+01:00;49.988152;49.989101
2019-03-19T11:08:31+01:00;49.98732;49.987068
2019-03-19T11:08:32+01:00;49.986427;49.987106
2019-03-19T11:08:53+01:00;49.988056;49.987202
2019-03-19T11:08:54+01:00;49.988998;49.989357
2019-03-19T11:08:55+01:00;49.988682;49.988651
2019-03-19T11:08:56+01:00;49.987362;49.988003
2019-03-19T11:09:00+01:00;49.990849;49.990814
2019-03-19T11:09:01+01:00;49.991352;49.991055
2019-03-19T11:09:02+01:00;49.991817;49.991535
2019-03-19T11:09:09+01:00;49.992336;49.991779
2019-03-19T11:09:10+01:00;49.990448;49.990616
2019-03-19T11:09:11+01:00;49.991322;49.992073
2019-03-19T11:09:12+01:00;49.9921;49.992733
2019-03-19T11:09:16+01:00;49.986099;49.987011
2019-03-19T11:09:17+01:00;49.98436;49.983894
2019-03-19T11:09:18+01:00;49.982792;49.982731
2019-03-19T11:09:19+01:00;49.982162;49.982876
2019-03-19T11:09:33+01:00;49.985424;49.986221
2019-03-19T11:09:34+01:00;49.987019;49.987808
2019-03-19T11:09:35+01:00;49.989502;49.989597
2019-03-19T11:09:39+01:00;49.989483;49.989201
2019-03-19T11:09:40+01:00;49.988552;49.98798
2019-03-19T11:09:41+01:00;49.991535;49.991287
2019-03-19T11:09:42+01:00;49.993958;49.993649
2019-03-19T11:09:46+01:00;50.00074;50.000065
2019-03-19T11:09:47+01:00;50.000465;50.001011
2019-03-19T11:09:48+01:00;50.001095;50.001213
2019-03-19T11:09:49+01:00;50.004116;50.003433
2019-03-19T11:09:53+01:00;50.003567;50.003605
2019-03-19T11:09:54+01:00;50.002785;50.003349
2019-03-19T11:09:55+01:00;50.00132;50.000252
2019-03-19T11:10:02+01:00;null;49.994656
2019-03-19T11:10:03+01:00;49.996181;49.996204
2019-03-19T11:10:04+01:00;49.997871;49.996906
2019-03-19T11:10:05+01:00;49.998608;49.998409
2019-03-19T11:10:09+01:00;50.00037;50.000484
2019-03-19T11:10:10+01:00;50.002228;50.001564
2019-03-19T11:10:11+01:00;50.003345;50.002724
2019-03-19T11:10:12+01:00;50.003918;null
2019-03-19T11:10:18+01:00;50.009014;50.009624
2019-03-19T11:10:19+01:00;50.007832;50.008022
2019-03-19T11:10:20+01:00;50.007782;50.008297
2019-03-19T11:10:21+01:00;50.008884;50.008644
2019-03-19T11:10:25+01:00;50.004345;50.004196
2019-03-19T11:10:26+01:00;50.004253;50.004337
2019-03-19T11:10:27+01:00;50.003139;50.003181
2019-03-19T11:10:28+01:00;50.000233;50.000019
2019-03-19T11:10:32+01:00;49.995178;49.994587
2019-03-19T11:10:33+01:00;49.9958;49.995747
2019-03-19T11:10:34+01:00;49.995739;49.995354
2019-03-19T11:10:35+01:00;49.994942;49.994385
2019-03-19T11:10:48+01:00;49.989727;49.988689
2019-03-19T11:10:49+01:00;49.989841;49.989582
2019-03-19T11:10:50+01:00;49.988625;49.988861
2019-03-19T11:10:51+01:00;49.988945;49.988914
2019-03-19T11:10:55+01:00;49.987549;49.986565
2019-03-19T11:10:56+01:00;49.986603;49.986557
2019-03-19T11:10:57+01:00;49.985477;49.98605
2019-03-19T11:10:58+01:00;49.984718;49.984768
2019-03-19T11:11:11+01:00;49.992317;49.991215
2019-03-19T11:11:12+01:00;49.99144;49.991402
2019-03-19T11:11:13+01:00;49.9911;49.991653
2019-03-19T11:11:14+01:00;49.991802;49.991829
2019-03-19T11:11:18+01:00;49.993965;49.994385
2019-03-19T11:11:19+01:00;49.994415;49.994564
2019-03-19T11:11:20+01:00;49.993435;49.993011
2019-03-19T11:11:21+01:00;49.994976;49.994698
2019-03-19T11:11:41+01:00;50.018276;50.019268
2019-03-19T11:11:42+01:00;50.016842;50.016537
2019-03-19T11:11:43+01:00;50.016014;50.016533
2019-03-19T11:11:44+01:00;50.017052;50.017277
2019-03-19T11:12:02+01:00;50.025322;50.025105
2019-03-19T11:12:03+01:00;50.025841;50.02536
2019-03-19T11:12:04+01:00;50.023529;50.024261
2019-03-19T11:12:25+01:00;50.015297;50.015224
2019-03-19T11:12:26+01:00;50.014404;50.015411
2019-03-19T11:12:27+01:00;50.014191;50.013596
2019-03-19T11:12:44+01:00;50.009476;50.009144
2019-03-19T11:12:45+01:00;50.009537;50.010109
2019-03-19T11:12:46+01:00;50.010475;50.009785
2019-03-19T11:12:47+01:00;50.011063;50.010769
2019-03-19T11:13:11+01:00;50.001106;50.000729
2019-03-19T11:13:12+01:00;50.001656;50.001362
2019-03-19T11:13:13+01:00;50.001869;50.002953
2019-03-19T11:13:14+01:00;50.001999;50.001949
2019-03-19T11:13:27+01:00;null;50.000748
2019-03-19T11:13:28+01:00;50.00037;50.000015
2019-03-19T11:13:29+01:00;50.000336;50.000916
2019-03-19T11:13:30+01:00;50.00095;50.001194
2019-03-19T11:13:34+01:00;49.996929;49.997398
2019-03-19T11:13:35+01:00;49.99976;49.999397
2019-03-19T11:13:36+01:00;50.000233;50.000015
2019-03-19T11:13:37+01:00;49.998138;49.998646
2019-03-19T11:13:50+01:00;49.991657;49.990688
2019-03-19T11:13:51+01:00;49.990498;49.991016
2019-03-19T11:13:52+01:00;49.990444;49.989689
2019-03-19T11:13:53+01:00;49.989956;49.990612
2019-03-19T11:13:57+01:00;49.99332;49.993938
2019-03-19T11:13:58+01:00;49.993309;49.992371
2019-03-19T11:13:59+01:00;49.990986;49.990978
2019-03-19T11:14:00+01:00;49.989197;49.990257
2019-03-19T11:14:06+01:00;49.981522;49.981308
2019-03-19T11:14:07+01:00;49.982307;49.982517
2019-03-19T11:14:08+01:00;49.983784;49.983288
2019-03-19T11:14:09+01:00;49.983326;49.984196
2019-03-19T11:14:13+01:00;null;49.98761
2019-03-19T11:14:14+01:00;49.989178;49.988716
2019-03-19T11:14:15+01:00;49.991142;49.991169
2019-03-19T11:14:16+01:00;49.992275;49.992558
2019-03-19T11:14:20+01:00;49.995926;49.996571
2019-03-19T11:14:21+01:00;49.996002;49.996151
2019-03-19T11:14:22+01:00;49.996506;49.996407
2019-03-19T11:14:23+01:00;49.998817;49.998638
2019-03-19T11:14:36+01:00;49.996212;49.996613
2019-03-19T11:14:37+01:00;49.997757;49.997444
2019-03-19T11:14:38+01:00;49.998493;49.998699
2019-03-19T11:14:39+01:00;50.000404;49.999348
2019-03-19T11:14:43+01:00;50.003448;50.003925
2019-03-19T11:14:44+01:00;50.004341;50.004929
2019-03-19T11:14:45+01:00;50.006104;50.006069
2019-03-19T11:14:46+01:00;50.006313;50.006378
2019-03-19T11:14:59+01:00;50.012653;50.013359
2019-03-19T11:15:00+01:00;50.011898;50.012043
2019-03-19T11:15:01+01:00;50.009773;50.009277
2019-03-19T11:15:02+01:00;50.007263;50.007771
2019-03-19T11:15:06+01:00;null;50.001514
2019-03-19T11:15:07+01:00;50.001385;50.001137
2019-03-19T11:15:08+01:00;49.999706;49.99995
2019-03-19T11:15:09+01:00;50.00034;49.999302
2019-03-19T11:15:16+01:00;49.99704;49.996746
2019-03-19T11:15:17+01:00;49.998898;49.999504
2019-03-19T11:15:18+01:00;50.001682;50.00148
2019-03-19T11:15:19+01:00;50.004238;50.003174
2019-03-19T11:15:23+01:00;50.007984;50.007671
2019-03-19T11:15:24+01:00;50.008984;50.009586
2019-03-19T11:15:25+01:00;50.01144;50.010826
2019-03-19T11:15:26+01:00;50.013309;50.013088
2019-03-19T11:15:39+01:00;50.006908;50.006096
2019-03-19T11:15:40+01:00;50.005562;50.005188
2019-03-19T11:15:41+01:00;50.005676;50.005856
2019-03-19T11:15:42+01:00;50.004459;50.004444
2019-03-19T11:15:46+01:00;50.004063;50.003498
2019-03-19T11:15:47+01:00;50.004108;50.00441
2019-03-19T11:15:48+01:00;50.003101;50.002354
2019-03-19T11:15:49+01:00;50.001415;50.001434
2019-03-19T11:16:02+01:00;49.993595;49.994167
2019-03-19T11:16:03+01:00;49.992691;49.992775
2019-03-19T11:16:04+01:00;49.993095;49.993279
2019-03-19T11:16:05+01:00;49.99464;49.994499
2019-03-19T11:16:09+01:00;49.996708;49.996155
2019-03-19T11:16:10+01:00;49.99794;49.997204
2019-03-19T11:16:11+01:00;49.997627;49.997589
2019-03-19T11:16:12+01:00;49.998035;49.998116
2019-03-19T11:16:25+01:00;49.990639;49.991352
2019-03-19T11:16:26+01:00;49.990223;49.99054
2019-03-19T11:16:27+01:00;49.989449;49.989353
2019-03-19T11:16:28+01:00;49.987175;49.987724
2019-03-19T11:16:53+01:00;49.988861;49.989937
2019-03-19T11:16:54+01:00;49.990578;49.990612
2019-03-19T11:16:55+01:00;49.992348;49.993069
2019-03-19T11:17:16+01:00;49.992901;49.993053
2019-03-19T11:17:17+01:00;49.994316;49.99464
2019-03-19T11:17:18+01:00;49.996372;49.996483
2019-03-19T11:17:39+01:00;49.986088;49.986145
2019-03-19T11:17:40+01:00;49.98632;49.985847
2019-03-19T11:17:41+01:00;49.986652;49.986923
2019-03-19T11:17:46+01:00;49.993404;49.993011
2019-03-19T11:17:47+01:00;49.994442;49.994381
2019-03-19T11:17:48+01:00;49.99596;49.996002
2019-03-19T11:18:02+01:00;50.012489;50.012394
2019-03-19T11:18:03+01:00;50.013649;50.013332
2019-03-19T11:18:04+01:00;50.012871;50.013374
2019-03-19T11:18:05+01:00;50.013474;50.01329
2019-03-19T11:18:09+01:00;50.012093;50.011284
2019-03-19T11:18:10+01:00;50.011169;50.011509
2019-03-19T11:18:11+01:00;50.011738;50.012325
2019-03-19T11:18:15+01:00;50.010994;50.009857
2019-03-19T11:18:16+01:00;50.010857;50.01078
2019-03-19T11:18:17+01:00;50.010689;50.010296
2019-03-19T11:18:18+01:00;50.012409;50.011253
2019-03-19T11:18:25+01:00;50.004639;50.005325
2019-03-19T11:18:26+01:00;50.006161;50.00518
2019-03-19T11:18:27+01:00;50.00539;50.005238
2019-03-19T11:18:28+01:00;50.003281;50.003792
2019-03-19T11:18:32+01:00;49.998482;49.998791
2019-03-19T11:18:33+01:00;49.996784;49.996399
2019-03-19T11:18:34+01:00;49.997025;49.997585
2019-03-19T11:18:41+01:00;50.0042;50.00478
2019-03-19T11:18:42+01:00;50.00584;50.005856
2019-03-19T11:18:43+01:00;50.006874;50.007164
2019-03-19T11:18:44+01:00;50.00938;50.009167
2019-03-19T11:18:48+01:00;50.013874;50.014088
2019-03-19T11:18:49+01:00;50.014172;50.014473
2019-03-19T11:18:50+01:00;50.014805;50.014027
2019-03-19T11:18:51+01:00;50.016518;50.015629
2019-03-19T11:19:11+01:00;50.002556;50.003109
2019-03-19T11:19:12+01:00;50.002293;50.002762
2019-03-19T11:19:13+01:00;50.000732;50.00111
2019-03-19T11:19:14+01:00;49.998962;49.999588
2019-03-19T11:19:38+01:00;49.989376;49.990105
2019-03-19T11:19:39+01:00;49.98867;49.989037
2019-03-19T11:19:40+01:00;49.990704;49.990559
2019-03-19T11:19:41+01:00;49.991882;49.99221
2019-03-19T11:19:45+01:00;49.989185;49.99004
2019-03-19T11:19:46+01:00;49.9911;49.99144
2019-03-19T11:19:47+01:00;49.990093;49.990696
2019-03-19T11:19:54+01:00;49.988289;49.98819
2019-03-19T11:19:55+01:00;49.987152;49.986599
2019-03-19T11:19:56+01:00;49.987106;49.986691
2019-03-19T11:19:57+01:00;49.988338;49.988167
2019-03-19T11:20:01+01:00;49.9874;49.988026
2019-03-19T11:20:02+01:00;49.987873;49.98819
2019-03-19T11:20:03+01:00;49.987957;49.988464
2019-03-19T11:20:04+01:00;49.988003;49.987686
2019-03-19T11:20:08+01:00;49.983921;49.983894
2019-03-19T11:20:09+01:00;49.98185;49.982456
2019-03-19T11:20:10+01:00;49.980896;49.981606
2019-03-19T11:20:24+01:00;49.981941;49.981552
2019-03-19T11:20:25+01:00;49.980663;49.981228
2019-03-19T11:20:26+01:00;49.981358;49.982208
2019-03-19T11:20:27+01:00;49.982536;49.982807
2019-03-19T11:20:31+01:00;49.983936;49.98407
2019-03-19T11:20:32+01:00;49.98597;49.986076
2019-03-19T11:20:33+01:00;49.988167;49.987473
2019-03-19T11:20:34+01:00;49.987793;49.987114
2019-03-19T11:20:38+01:00;49.986637;49.986187
2019-03-19T11:20:39+01:00;49.984917;49.984913
2019-03-19T11:20:40+01:00;49.982433;49.981884
2019-03-19T11:20:47+01:00;49.991341;49.991566
2019-03-19T11:20:48+01:00;49.993412;49.992878
2019-03-19T11:20:49+01:00;49.99255;49.992466
2019-03-19T11:20:50+01:00;49.992069;49.991932
2019-03-19T11:20:54+01:00;49.996792;49.997395
2019-03-19T11:20:55+01:00;49.997238;49.996529
2019-03-19T11:20:56+01:00;49.99506;49.995186
2019-03-19T11:21:01+01:00;49.993916;49.994129
2019-03-19T11:21:02+01:00;49.99226;49.991817
2019-03-19T11:21:03+01:00;49.99131;49.990738
2019-03-19T11:21:10+01:00;49.988861;49.989605
2019-03-19T11:21:11+01:00;49.989414;49.989231
2019-03-19T11:21:12+01:00;49.989841;49.988743
2019-03-19T11:21:13+01:00;49.990158;49.989449
2019-03-19T11:21:17+01:00;49.987381;49.988556
2019-03-19T11:21:18+01:00;49.988354;49.987423
2019-03-19T11:21:19+01:00;49.989143;49.988026
2019-03-19T11:21:20+01:00;49.987656;49.987961
2019-03-19T11:21:33+01:00;49.987095;49.986851
2019-03-19T11:21:34+01:00;49.988213;49.988739
2019-03-19T11:21:35+01:00;49.990063;49.990635
2019-03-19T11:21:36+01:00;49.990898;49.990932
2019-03-19T11:21:40+01:00;49.996075;49.996342
2019-03-19T11:21:41+01:00;49.996056;49.996582
2019-03-19T11:21:42+01:00;49.998547;49.997589
2019-03-19T11:21:43+01:00;49.997147;49.997143
2019-03-19T11:22:03+01:00;49.991577;49.991627
2019-03-19T11:22:04+01:00;49.990932;49.990891
2019-03-19T11:22:05+01:00;49.989571;49.990067
2019-03-19T11:22:06+01:00;49.989944;49.989758
2019-03-19T11:22:10+01:00;49.990086;49.989189
2019-03-19T11:22:11+01:00;49.987061;49.98645
2019-03-19T11:22:12+01:00;49.98394;49.984634
2019-03-19T11:22:13+01:00;49.984657;49.98629
2019-03-19T11:22:26+01:00;49.981834;49.982002
2019-03-19T11:22:27+01:00;49.982494;49.983147
2019-03-19T11:22:28+01:00;49.983105;49.983559
2019-03-19T11:22:29+01:00;49.985863;49.986046
2019-03-19T11:22:33+01:00;49.993683;49.99411
2019-03-19T11:22:34+01:00;49.995583;49.996048
2019-03-19T11:22:35+01:00;49.996746;49.996788
2019-03-19T11:22:36+01:00;49.999153;49.999374
2019-03-19T11:22:49+01:00;50.003796;50.003876
2019-03-19T11:22:50+01:00;50.004841;50.004192
2019-03-19T11:22:51+01:00;50.007587;50.006798
2019-03-19T11:22:52+01:00;50.007759;50.007473
2019-03-19T11:22:56+01:00;50.009571;50.009422
2019-03-19T11:22:57+01:00;50.008011;50.008129
2019-03-19T11:22:58+01:00;50.008682;50.008526
2019-03-19T11:22:59+01:00;50.008568;50.009052
2019-03-19T11:23:23+01:00;49.994656;49.994553
2019-03-19T11:23:24+01:00;49.997185;49.996067
2019-03-19T11:23:25+01:00;49.995956;49.99654
2019-03-19T11:23:26+01:00;49.997108;49.9967
2019-03-19T11:23:40+01:00;50.011791;50.011944
2019-03-19T11:23:41+01:00;50.011791;50.011383
2019-03-19T11:23:42+01:00;50.011776;50.012585
2019-03-19T11:23:46+01:00;50.010517;50.011192
2019-03-19T11:23:47+01:00;50.009987;50.009369
2019-03-19T11:23:48+01:00;50.008865;50.009312
2019-03-19T11:23:49+01:00;50.010811;50.009293
2019-03-19T11:24:02+01:00;50.01572;50.015732
2019-03-19T11:24:03+01:00;50.015587;50.015572
2019-03-19T11:24:04+01:00;50.015167;50.016045
