Time;V RMS phase A;V RMS phase B;V RMS phase C
2019-03-19T01:15:58+01:00;231.22374;230.616653;0.02565
2019-03-19T01:15:59+01:00;231.192886;230.597656;0.021892
2019-03-19T01:16:00+01:00;231.163971;230.604065;0.02151
2019-03-19T01:16:01+01:00;231.242737;230.64502;0.026285
2019-03-19T01:16:02+01:00;231.214432;230.664719;0.009066
2019-03-19T01:16:05+01:00;231.286423;230.690918;0.003912
2019-03-19T01:16:06+01:00;231.256317;230.689667;0.007199
2019-03-19T01:16:07+01:00;231.352448;230.738998;0.002836
2019-03-19T01:16:08+01:00;231.258743;230.66655;0.006701
2019-03-19T01:16:09+01:00;231.256882;230.671127;0.023754
2019-03-19T01:16:12+01:00;231.333084;230.750336;0.029759
2019-03-19T01:16:13+01:00;231.3293;230.746521;0.013925
2019-03-19T01:16:18+01:00;231.392639;230.796631;0.013259
2019-03-19T01:16:19+01:00;231.518402;230.946198;0.016963
2019-03-19T01:16:20+01:00;231.429245;230.850967;null
2019-03-19T01:16:22+01:00;231.439865;230.86409;0.034714
2019-03-19T01:16:23+01:00;231.55806;230.955521;0.010367
2019-03-19T01:16:24+01:00;231.400909;230.860672;0.026098
2019-03-19T01:16:25+01:00;231.404724;230.865356;0.027548
2019-03-19T01:16:26+01:00;231.464081;230.887344;0.049095
2019-03-19T01:16:29+01:00;231.47905;230.92691;0.006837
2019-03-19T01:16:30+01:00;231.504929;230.941422;0.023061
2019-03-19T01:16:35+01:00;231.404831;230.853668;0.022708
2019-03-19T01:16:36+01:00;231.360718;230.758072;0.023743
2019-03-19T01:16:37+01:00;231.406143;230.787003;0.023961
2019-03-19T01:16:42+01:00;231.442017;230.827896;0.003682
2019-03-19T01:16:43+01:00;231.47554;230.868103;0.005568
2019-03-19T01:16:48+01:00;231.57283;231.041916;0.005352
2019-03-19T01:16:49+01:00;231.619904;231.07457;0.020174
2019-03-19T01:16:50+01:00;231.608994;231.054291;0.002333
2019-03-19T01:16:52+01:00;231.563858;230.986359;0.016328
2019-03-19T01:16:53+01:00;231.546722;230.942383;0.01199
2019-03-19T01:16:54+01:00;231.571762;230.927155;0.020751
2019-03-19T01:16:59+01:00;231.651657;231.032684;0.006982
2019-03-19T01:17:00+01:00;231.672852;231.045364;0.015291
2019-03-19T01:17:05+01:00;231.566483;231.056656;0.036443
2019-03-19T01:17:06+01:00;231.577728;230.99855;0.00931
2019-03-19T01:17:07+01:00;231.647018;231.080826;0.010956
2019-03-19T01:17:14+01:00;231.709671;231.120728;0.02274
2019-03-19T01:17:15+01:00;231.791702;231.168594;0.023937
2019-03-19T01:17:21+01:00;231.21788;231.002838;0.026112
2019-03-19T01:17:22+01:00;231.039673;230.887589;0.019697
2019-03-19T01:17:25+01:00;231.196381;231.114777;0.022493
2019-03-19T01:17:26+01:00;231.201401;231.070892;0.031245
2019-03-19T01:17:31+01:00;231.170013;230.980087;0.01887
2019-03-19T01:17:32+01:00;231.171127;230.986084;0.021491
2019-03-19T01:17:33+01:00;231.173172;231.039841;0.030017
2019-03-19T01:17:38+01:00;231.015976;230.835495;0.023617
2019-03-19T01:17:39+01:00;231.052383;230.879654;0.015113
2019-03-19T01:17:44+01:00;230.885468;230.728302;0.037507
2019-03-19T01:17:45+01:00;230.981247;230.817032;0.006652
2019-03-19T01:17:46+01:00;231.015701;230.850876;null
2019-03-19T01:17:48+01:00;231.087234;230.947601;0.005643
2019-03-19T01:17:49+01:00;231.05629;230.919968;0.015299
2019-03-19T01:17:50+01:00;231.076965;230.876312;0.037067
2019-03-19T01:17:51+01:00;231.051849;230.930084;0.010201
2019-03-19T01:17:52+01:00;231.017303;230.833817;0.035023
2019-03-19T01:17:55+01:00;231.151764;230.944641;0.007939
2019-03-19T01:17:56+01:00;231.205048;231.011612;0.022411
2019-03-19T01:18:01+01:00;231.137589;230.95285;0.006729
2019-03-19T01:18:02+01:00;231.224747;231.046158;0.015011
2019-03-19T01:18:03+01:00;231.165817;230.954346;0.018002
2019-03-19T01:18:06+01:00;231.048752;230.886566;0.024631
2019-03-19T01:18:07+01:00;231.067184;230.908188;0.027175
2019-03-19T01:18:08+01:00;231.168732;231.010834;0.019663
2019-03-19T01:18:09+01:00;231.203918;231.014648;0.014002
2019-03-19T01:18:12+01:00;231.15004;230.967926;0.024127
2019-03-19T01:18:13+01:00;231.131699;230.999496;0.031831
2019-03-19T01:18:18+01:00;null;null;0.004142
2019-03-19T01:18:19+01:00;231.114471;230.917374;0.010389
2019-03-19T01:18:20+01:00;231.038696;230.860031;0.017695
2019-03-19T01:18:25+01:00;231.177109;230.980881;0.01717
2019-03-19T01:18:26+01:00;231.102081;230.973022;0.017815
2019-03-19T01:18:29+01:00;231.129364;230.967819;0.028212
2019-03-19T01:18:30+01:00;231.130615;230.922272;0.02545
2019-03-19T01:18:31+01:00;231.161484;230.934967;0.023328
2019-03-19T01:18:32+01:00;231.091965;230.880219;0.016186
2019-03-19T01:18:33+01:00;231.0784;230.936096;0.008628
2019-03-19T01:18:36+01:00;231.15213;230.92424;0.015294
2019-03-19T01:18:37+01:00;231.108597;230.959869;0.025559
2019-03-19T01:18:38+01:00;231.055313;230.891342;0.020388
2019-03-19T01:18:39+01:00;231.073746;230.932693;0.008856
2019-03-19T01:18:42+01:00;231.164825;231.018967;0.008978
2019-03-19T01:18:43+01:00;231.163986;231.022949;0.025072
2019-03-19T01:18:49+01:00;231.139206;230.995255;0.014558
2019-03-19T01:18:50+01:00;231.13945;230.973236;0.010472
2019-03-19T01:18:53+01:00;231.095978;230.932251;0.027328
2019-03-19T01:18:54+01:00;231.096954;230.916382;0.023594
2019-03-19T01:18:55+01:00;231.018188;230.806458;0.021506
2019-03-19T01:18:56+01:00;231.056793;230.901871;0.036053
2019-03-19T01:18:59+01:00;231.097076;230.90036;0.013048
2019-03-19T01:19:00+01:00;231.134735;230.915405;0.015087
2019-03-19T01:19:01+01:00;231.135071;null;0.028337
2019-03-19T01:19:02+01:00;231.116684;230.950317;0.015193
2019-03-19T01:19:03+01:00;231.175339;230.957092;0.009073
2019-03-19T01:19:06+01:00;231.159027;230.988586;0.017153
2019-03-19T01:19:07+01:00;231.174408;230.977417;0.00288
2019-03-19T01:19:08+01:00;231.141357;230.990784;0.018422
2019-03-19T01:19:09+01:00;231.057129;230.914154;0.018924
2019-03-19T01:19:12+01:00;231.036224;230.835846;0.004635
2019-03-19T01:19:13+01:00;231.138016;230.948486;0.013117
2019-03-19T01:19:16+01:00;231.118652;230.944489;0.01599
2019-03-19T01:19:17+01:00;231.169083;230.99086;0.02751
2019-03-19T01:19:18+01:00;231.192368;230.980408;0.014465
2019-03-19T01:19:19+01:00;231.136246;230.922318;0.010436
2019-03-19T01:19:20+01:00;231.17894;231.031509;0.038093
2019-03-19T01:19:23+01:00;231.138794;230.947037;0.018918
2019-03-19T01:19:24+01:00;231.264862;231.036804;0.021565
2019-03-19T01:19:25+01:00;231.215012;231.014282;0.01026
2019-03-19T01:19:26+01:00;231.221161;231.059357;0.022696
2019-03-19T01:19:29+01:00;231.119919;230.948532;0.016543
2019-03-19T01:19:30+01:00;231.060059;230.885437;0.018776
2019-03-19T01:19:31+01:00;231.088409;230.870529;0.002758
2019-03-19T01:19:32+01:00;231.128357;230.920364;0.034682
2019-03-19T01:19:33+01:00;231.067001;230.911072;0.008884
2019-03-19T01:19:36+01:00;231.112305;230.955719;0.006094
2019-03-19T01:19:37+01:00;231.08139;230.921097;0.023889
2019-03-19T01:19:39+01:00;231.066116;230.921219;0.02625
2019-03-19T01:19:40+01:00;231.11586;230.924377;0.016608
2019-03-19T01:19:41+01:00;231.225281;231.042282;0.032852
2019-03-19T01:19:42+01:00;231.063263;230.914902;0.014549
2019-03-19T01:19:43+01:00;231.041809;230.905029;0.01013
2019-03-19T01:19:46+01:00;231.336426;231.169266;0.024707
2019-03-19T01:19:47+01:00;231.341125;231.17363;0.020874
2019-03-19T01:19:48+01:00;231.266998;null;0.037936
2019-03-19T01:19:49+01:00;231.196442;231.071335;0.010392
2019-03-19T01:19:50+01:00;231.254929;231.061188;0.023849
2019-03-19T01:19:53+01:00;231.286224;231.077515;0.034904
2019-03-19T01:19:54+01:00;231.284439;231.094742;0.027066
2019-03-19T01:19:59+01:00;231.22699;231.109329;0.011206
2019-03-19T01:20:00+01:00;231.267899;231.106583;0.025076
2019-03-19T01:20:03+01:00;231.27597;231.12442;0.015857
2019-03-19T01:20:04+01:00;231.360214;231.174454;0.011872
2019-03-19T01:20:05+01:00;231.231705;231.11441;0.030238
2019-03-19T01:20:06+01:00;231.228592;231.065552;0.021556
2019-03-19T01:20:07+01:00;231.239914;231.048035;0.013622
2019-03-19T01:20:10+01:00;231.218613;231.080627;0.013793
2019-03-19T01:20:11+01:00;231.204102;231.033493;0.034121
2019-03-19T01:20:16+01:00;231.161682;231.015625;0.00952
2019-03-19T01:20:17+01:00;231.17247;231.057526;0.032434
2019-03-19T01:20:18+01:00;231.106552;230.940918;0.011177
2019-03-19T01:20:20+01:00;231.221085;231.079147;0.008332
2019-03-19T01:20:21+01:00;231.14415;231.003998;0.005955
2019-03-19T01:20:22+01:00;231.171371;230.999634;0.025146
2019-03-19T01:20:23+01:00;231.173737;231.026108;0.028933
2019-03-19T01:20:24+01:00;231.153549;230.981781;0.02615
2019-03-19T01:20:26+01:00;231.158585;230.971756;0.024928
2019-03-19T01:20:27+01:00;231.075607;230.960983;0.029595
2019-03-19T01:20:28+01:00;231.166092;231.043106;0.008771
2019-03-19T01:20:33+01:00;231.161926;231.010376;0.009124
2019-03-19T01:20:34+01:00;231.144485;231.042679;0.027386
2019-03-19T01:20:35+01:00;231.122604;230.96077;0.025503
2019-03-19T01:20:40+01:00;231.103363;230.975967;0.009455
2019-03-19T01:20:41+01:00;231.036057;230.881409;0.025975
2019-03-19T01:20:46+01:00;231.092743;230.983429;0.02314
2019-03-19T01:20:47+01:00;231.192734;231.002197;0.005915
2019-03-19T01:20:48+01:00;231.246841;231.076492;0.014817
2019-03-19T01:20:50+01:00;231.108475;230.985687;0.022082
2019-03-19T01:20:51+01:00;231.131241;230.98674;0.001115
2019-03-19T01:20:52+01:00;231.131699;230.972061;0.005536
2019-03-19T01:20:57+01:00;231.234085;231.110138;0.029363
2019-03-19T01:20:58+01:00;231.209351;230.984909;0.012742
2019-03-19T01:21:03+01:00;null;231.070694;0.036835
2019-03-19T01:21:04+01:00;231.200394;231.090088;0.001801
2019-03-19T01:21:05+01:00;231.190628;231.059586;0.019692
2019-03-19T01:21:12+01:00;231.175827;231.038696;0.04584
2019-03-19T01:21:13+01:00;231.201645;230.994537;0.011837
2019-03-19T01:21:14+01:00;231.164398;null;null
2019-03-19T01:21:19+01:00;231.312943;231.158707;0.036287
2019-03-19T01:21:20+01:00;231.341339;231.188309;0.011864
2019-03-19T01:21:29+01:00;231.285004;231.128601;0.00662
2019-03-19T01:21:30+01:00;231.216248;231.055756;0.006068
2019-03-19T01:21:31+01:00;231.210068;231.019257;0.00988
2019-03-19T01:21:36+01:00;231.239319;231.080566;0.00848
2019-03-19T01:21:37+01:00;231.221115;231.046524;0.01077
2019-03-19T01:21:42+01:00;231.230988;231.068848;0.020336
2019-03-19T01:21:43+01:00;231.23999;231.111511;0.016821
2019-03-19T01:21:44+01:00;231.190598;231.072418;0.010257
2019-03-19T01:21:46+01:00;null;231.091278;0.011921
2019-03-19T01:21:47+01:00;231.223846;231.066299;0.015448
2019-03-19T01:21:48+01:00;231.167816;231.033524;0.013071
2019-03-19T01:21:53+01:00;231.178482;231.008224;0.020828
2019-03-19T01:21:54+01:00;231.215332;231.108627;0.012198
2019-03-19T01:21:59+01:00;231.32608;231.162933;0.010751
2019-03-19T01:22:00+01:00;231.285233;231.120071;0.01108
2019-03-19T01:22:01+01:00;231.284103;231.136154;0.014032
2019-03-19T01:22:04+01:00;231.31424;231.145447;0.023643
2019-03-19T01:22:05+01:00;231.349777;231.156494;0.012734
2019-03-19T01:22:06+01:00;231.371063;231.198959;0.015646
2019-03-19T01:22:07+01:00;231.340149;231.181656;0.026834
2019-03-19T01:22:10+01:00;231.356461;231.237656;0.008908
2019-03-19T01:22:11+01:00;231.352783;231.17659;0.013942
2019-03-19T01:22:17+01:00;231.404694;231.218765;0.00734
2019-03-19T01:22:18+01:00;231.412598;231.248199;0.03303
2019-03-19T01:22:23+01:00;231.292267;231.119476;0.014224
2019-03-19T01:22:24+01:00;231.292725;231.12558;0.01408
2019-03-19T01:22:27+01:00;231.252411;231.121994;0.02585
2019-03-19T01:22:28+01:00;231.299255;231.140228;0.011125
2019-03-19T01:22:29+01:00;null;231.137466;0.032587
2019-03-19T01:22:30+01:00;231.28244;231.145218;0.008289
2019-03-19T01:22:31+01:00;231.348007;231.205429;0.034991
2019-03-19T01:22:34+01:00;231.317184;231.183701;0.034696
2019-03-19T01:22:35+01:00;231.320877;231.197662;0.03619
2019-03-19T01:22:40+01:00;231.363678;231.188263;0.030364
2019-03-19T01:22:41+01:00;231.324066;231.179153;0.020176
2019-03-19T01:22:47+01:00;231.398392;231.228653;0.036951
2019-03-19T01:22:48+01:00;231.356049;231.204407;0.030955
2019-03-19T01:22:51+01:00;231.42157;231.284775;0.022671
2019-03-19T01:22:52+01:00;231.364822;231.218552;0.007835
2019-03-19T01:22:53+01:00;231.420639;231.286148;0.013041
2019-03-19T01:22:54+01:00;231.353027;231.207001;0.018999
2019-03-19T01:22:57+01:00;231.334122;231.169617;0.024241
2019-03-19T01:22:58+01:00;231.405914;231.230026;0.006624
2019-03-19T01:22:59+01:00;231.476059;231.299072;null
2019-03-19T01:23:01+01:00;231.354858;231.183167;0.014146
2019-03-19T01:23:02+01:00;231.070679;230.962097;0.019472
2019-03-19T01:23:03+01:00;231.048706;230.885498;0.009631
2019-03-19T01:23:04+01:00;231.341171;231.182648;0.022903
2019-03-19T01:23:05+01:00;231.383057;231.200409;0.030125
2019-03-19T01:23:08+01:00;231.386642;231.246674;0.030675
2019-03-19T01:23:09+01:00;231.301849;231.127274;0.013234
2019-03-19T01:23:10+01:00;231.321579;231.195679;0.004703
2019-03-19T01:23:11+01:00;231.249771;231.139389;0.016903
2019-03-19T01:23:14+01:00;231.204346;231.117355;0.045161
2019-03-19T01:23:15+01:00;231.204514;231.060043;0.013292
2019-03-19T01:23:16+01:00;231.289413;231.121643;0.027136
2019-03-19T01:23:17+01:00;231.20903;231.120117;0.028108
2019-03-19T01:23:18+01:00;231.168533;231.056061;0.048991
2019-03-19T01:23:21+01:00;231.08371;230.971436;0.025888
2019-03-19T01:23:22+01:00;231.194305;231.073898;0.022385
2019-03-19T01:23:27+01:00;231.139175;231.011261;0.013574
2019-03-19T01:23:28+01:00;231.079742;230.987625;0.010737
2019-03-19T01:23:29+01:00;231.150711;231.023041;0.006425
2019-03-19T01:23:31+01:00;231.095627;230.971176;0.010233
2019-03-19T01:23:32+01:00;231.101883;230.957581;0.015781
2019-03-19T01:23:33+01:00;231.12973;230.969238;0.018543
2019-03-19T01:23:34+01:00;231.211243;231.017395;0.018833
2019-03-19T01:23:35+01:00;231.186676;231.041885;0.01107
2019-03-19T01:23:38+01:00;231.202301;230.988861;0.019319
2019-03-19T01:23:39+01:00;231.154953;230.998032;0.015005
2019-03-19T01:23:40+01:00;231.204895;231.045685;0.01548
2019-03-19T01:23:41+01:00;231.214279;231.084915;0.009243
2019-03-19T01:23:42+01:00;231.164429;231.005234;null
2019-03-19T01:23:44+01:00;231.077194;230.932388;0.00255
2019-03-19T01:23:45+01:00;231.132187;230.949432;0.014017
2019-03-19T01:23:46+01:00;231.120193;231.000107;null
2019-03-19T01:23:47+01:00;231.158585;231.006714;0.01234
2019-03-19T01:23:48+01:00;231.130142;230.962448;0.011483
2019-03-19T01:23:51+01:00;231.141785;230.938065;0.023944
2019-03-19T01:23:52+01:00;231.117859;230.964279;0.012296
2019-03-19T01:23:54+01:00;null;null;0.038206
2019-03-19T01:23:55+01:00;231.148239;231.006317;0.002671
2019-03-19T01:23:56+01:00;231.169968;231.014008;0.011371
2019-03-19T01:23:57+01:00;231.199249;230.998001;0.012599
2019-03-19T01:23:58+01:00;231.180893;231.015625;0.042241
2019-03-19T01:24:01+01:00;231.116318;230.947922;0.01438
2019-03-19T01:24:02+01:00;231.052231;230.882339;0.025857
2019-03-19T01:24:03+01:00;231.036606;230.868088;0.038238
2019-03-19T01:24:04+01:00;231.093506;230.868301;0.03267
2019-03-19T01:24:05+01:00;231.063354;230.885178;0.023466
2019-03-19T01:24:08+01:00;230.96106;230.779953;0.014757
2019-03-19T01:24:09+01:00;230.956772;230.826401;0.014603
2019-03-19T01:24:14+01:00;230.9664;230.795578;0.029369
2019-03-19T01:24:15+01:00;230.983322;230.787125;0.014772
2019-03-19T01:24:16+01:00;231.024734;230.839218;0.020711
2019-03-19T01:24:18+01:00;230.996033;230.75676;0.010497
2019-03-19T01:24:19+01:00;231.043991;230.856796;0.024217
2019-03-19T01:24:20+01:00;231.056473;230.878479;0.019109
2019-03-19T01:24:21+01:00;231.059601;230.887024;0.014856
2019-03-19T01:24:22+01:00;231.017639;230.837051;0.035228
2019-03-19T01:24:25+01:00;231.083054;230.918381;0.009531
2019-03-19T01:24:26+01:00;231.105453;230.907166;0.030277
2019-03-19T01:24:27+01:00;231.024887;230.893524;0.016767
2019-03-19T01:24:28+01:00;231.14566;230.927216;0.02534
2019-03-19T01:24:29+01:00;231.206589;231.025269;null
2019-03-19T01:24:31+01:00;231.087616;230.893433;0.00831
2019-03-19T01:24:32+01:00;231.044556;230.872757;0.024302
2019-03-19T01:24:33+01:00;231.073303;230.875916;0.016303
2019-03-19T01:24:38+01:00;231.178436;230.96788;0.033377
2019-03-19T01:24:39+01:00;231.181625;230.971252;0.021333
2019-03-19T01:24:44+01:00;231.215256;231.056961;0.008809
2019-03-19T01:24:45+01:00;231.205887;231.027313;0.02461
2019-03-19T01:24:46+01:00;231.208649;231.028809;0.025079
2019-03-19T01:24:48+01:00;231.188171;231.009399;0.016263
2019-03-19T01:24:49+01:00;231.151474;231.027588;0.016477
2019-03-19T01:24:50+01:00;231.134735;230.949951;0.022453
2019-03-19T01:24:51+01:00;231.239182;231.078674;0.018459
2019-03-19T01:24:52+01:00;231.20517;231.012238;0.004948
2019-03-19T01:24:55+01:00;231.175171;230.982468;0.024259
2019-03-19T01:24:56+01:00;231.106262;230.956238;0.018311
2019-03-19T01:25:01+01:00;null;null;0.023048
2019-03-19T01:25:02+01:00;231.084091;230.922348;0.010121
2019-03-19T01:25:03+01:00;231.121994;230.956116;0.007912
2019-03-19T01:25:05+01:00;231.057816;230.911209;0.005837
2019-03-19T01:25:06+01:00;231.089325;230.900818;0.017433
2019-03-19T01:25:07+01:00;231.128952;230.973709;0.008519
2019-03-19T01:25:12+01:00;231.075211;230.918549;0.014457
2019-03-19T01:25:13+01:00;231.162109;230.926712;0.01364
2019-03-19T01:25:18+01:00;231.063736;230.878738;0.024637
2019-03-19T01:25:19+01:00;231.04277;230.869354;0.018129
2019-03-19T01:25:20+01:00;231.047592;230.84024;0.020573
2019-03-19T01:25:25+01:00;231.110886;230.932144;0.011026
2019-03-19T01:25:26+01:00;231.14827;230.941406;0.031489
2019-03-19T01:25:29+01:00;231.16275;230.974655;0.024868
2019-03-19T01:25:30+01:00;231.119522;230.906296;0.035825
2019-03-19T01:25:31+01:00;231.0298;230.85611;0.009351
2019-03-19T01:25:32+01:00;231.077469;230.877548;0.019266
2019-03-19T01:25:33+01:00;231.193542;231.001709;0.030589
2019-03-19T01:25:35+01:00;231.133759;230.948639;0.018646
2019-03-19T01:25:36+01:00;231.180435;230.970398;0.033566
2019-03-19T01:25:37+01:00;231.179413;231.012787;0.033687
2019-03-19T01:25:42+01:00;231.167908;231.015427;0.016909
2019-03-19T01:25:43+01:00;231.116791;230.936676;0.015994
2019-03-19T01:25:44+01:00;231.01265;null;null
2019-03-19T01:25:49+01:00;231.132782;231.003067;0.003791
2019-03-19T01:25:50+01:00;231.091599;230.972488;0.028276
2019-03-19T01:25:57+01:00;231.114319;230.906158;0.015356
2019-03-19T01:25:58+01:00;231.123764;230.904617;0.013658
2019-03-19T01:25:59+01:00;231.178665;230.96019;0.012867
2019-03-19T01:26:06+01:00;231.222748;231.028381;0.022811
2019-03-19T01:26:07+01:00;231.237778;231.039047;0.010672
2019-03-19T01:26:15+01:00;231.216949;230.951523;0.028312
2019-03-19T01:26:16+01:00;231.215927;230.983398;0.036381
2019-03-19T01:26:21+01:00;231.265762;231.110077;0.01885
2019-03-19T01:26:22+01:00;231.275497;231.082687;0.028816
2019-03-19T01:26:29+01:00;231.246414;231.05481;0.014277
2019-03-19T01:26:30+01:00;231.279816;231.084778;0.005821
2019-03-19T01:26:31+01:00;231.218246;231.008301;0.014741
2019-03-19T01:26:38+01:00;231.236145;231.044998;0.011692
2019-03-19T01:26:39+01:00;231.209595;231.005539;0.006166
2019-03-19T01:26:45+01:00;231.194702;231.001984;0.026924
2019-03-19T01:26:46+01:00;231.265411;231.016235;0.021235
2019-03-19T01:26:49+01:00;231.148804;230.971939;0.009981
2019-03-19T01:26:50+01:00;231.175781;230.971939;0.013823
2019-03-19T01:26:55+01:00;231.317581;231.148376;0.006854
2019-03-19T01:26:56+01:00;231.295685;231.1138;0.006656
2019-03-19T01:26:57+01:00;231.350891;231.124039;0.025807
2019-03-19T01:27:02+01:00;231.16214;230.934052;0.024194
2019-03-19T01:27:03+01:00;231.204788;230.984482;0.022059
2019-03-19T01:27:12+01:00;231.208191;230.99733;0.018689
2019-03-19T01:27:13+01:00;231.269699;231.090729;0.010281
2019-03-19T01:27:14+01:00;231.276047;231.089279;0.011407
2019-03-19T01:27:19+01:00;231.209335;231.014481;0.027889
2019-03-19T01:27:20+01:00;231.19577;231.038406;0.026462
2019-03-19T01:27:25+01:00;231.261688;231.115677;0.009757
2019-03-19T01:27:26+01:00;231.233414;231.06987;0.008208
2019-03-19T01:27:27+01:00;231.213791;231.081589;0.022381
2019-03-19T01:27:30+01:00;231.208771;231.031174;0.010535
2019-03-19T01:27:31+01:00;231.18924;230.972885;0.014355
2019-03-19T01:27:32+01:00;231.220627;231.463211;0.011927
2019-03-19T01:27:33+01:00;231.157135;231.429932;0.027301
2019-03-19T01:27:36+01:00;231.111786;231.393372;0.022953
2019-03-19T01:27:37+01:00;231.186005;231.407364;0.002423
2019-03-19T01:27:42+01:00;null;231.357193;0.030532
2019-03-19T01:27:43+01:00;231.15126;231.375122;0.016497
2019-03-19T01:27:44+01:00;231.136368;231.33197;0.0126
2019-03-19T01:27:47+01:00;231.33548;231.514481;0.021427
2019-03-19T01:27:48+01:00;231.317764;231.480209;0.019611
2019-03-19T01:27:49+01:00;231.28241;231.438522;0.020379
2019-03-19T01:27:50+01:00;231.308029;231.457657;0.017172
