Time;I RMS phase A;I RMS phase B;I RMS phase C
2019-03-19T01:15:52+01:00;0.182495;1.754151;0.027128
2019-03-19T01:15:55+01:00;0.18218;1.751515;0.025221
2019-03-19T01:15:56+01:00;0.181778;1.748428;0.029033
2019-03-19T01:15:58+01:00;0.181394;1.746294;0.026522
2019-03-19T01:15:59+01:00;0.181716;1.746114;0.028818
2019-03-19T01:16:00+01:00;0.182419;1.746214;0.027295
2019-03-19T01:16:01+01:00;0.182227;1.744897;0.027154
2019-03-19T01:16:02+01:00;0.18329;1.746322;0.027575
2019-03-19T01:16:05+01:00;0.181371;1.742992;0.027085
2019-03-19T01:16:06+01:00;0.181855;1.742832;0.026289
2019-03-19T01:16:07+01:00;0.18212;null;0.027334
2019-03-19T01:16:08+01:00;0.181554;1.741578;0.027517
2019-03-19T01:16:09+01:00;0.182604;1.743003;0.026305
2019-03-19T01:16:11+01:00;null;null;0.02752
2019-03-19T01:16:12+01:00;0.181956;1.742236;0.028193
2019-03-19T01:16:13+01:00;0.181192;1.739564;0.029539
2019-03-19T01:16:18+01:00;0.183284;1.740044;0.028688
2019-03-19T01:16:19+01:00;0.181363;1.739854;0.027382
2019-03-19T01:16:22+01:00;0.18152;1.737782;0.028168
2019-03-19T01:16:23+01:00;0.181677;1.737909;0.028295
2019-03-19T01:16:24+01:00;0.181381;1.737038;0.027276
2019-03-19T01:16:25+01:00;0.18164;1.738932;0.026471
2019-03-19T01:16:26+01:00;0.181036;1.737998;0.028195
2019-03-19T01:16:28+01:00;null;1.736745;0.02821
2019-03-19T01:16:29+01:00;0.180164;1.736922;0.028453
2019-03-19T01:16:30+01:00;0.182864;1.738986;0.0265
2019-03-19T01:16:35+01:00;0.180335;1.734967;0.026162
2019-03-19T01:16:36+01:00;0.181417;1.736591;0.02868
2019-03-19T01:16:37+01:00;0.182308;1.73636;0.028937
2019-03-19T01:16:42+01:00;0.181925;1.73576;0.027415
2019-03-19T01:16:43+01:00;0.181023;1.735404;0.027124
2019-03-19T01:16:48+01:00;0.181892;1.736814;0.027878
2019-03-19T01:16:49+01:00;0.182718;1.737229;0.025777
2019-03-19T01:16:50+01:00;0.18167;null;null
2019-03-19T01:16:52+01:00;0.181487;1.735853;0.028308
2019-03-19T01:16:53+01:00;0.181533;1.735172;0.027148
2019-03-19T01:16:54+01:00;0.182809;1.736642;0.026696
2019-03-19T01:16:58+01:00;null;null;0.026421
2019-03-19T01:16:59+01:00;0.182326;1.73594;0.027933
2019-03-19T01:17:00+01:00;0.182291;1.738464;0.026452
2019-03-19T01:17:05+01:00;0.181706;1.735132;0.024736
2019-03-19T01:17:06+01:00;0.180458;1.734496;0.027245
2019-03-19T01:17:07+01:00;0.181711;1.735919;0.025423
2019-03-19T01:17:14+01:00;0.182765;1.737566;0.028685
2019-03-19T01:17:15+01:00;0.182382;1.736982;0.026778
2019-03-19T01:17:21+01:00;1.841142;1.748489;0.027261
2019-03-19T01:17:22+01:00;1.837508;1.746568;0.02675
2019-03-19T01:17:25+01:00;1.835556;1.749297;0.027323
2019-03-19T01:17:26+01:00;1.831357;1.747123;0.025458
2019-03-19T01:17:31+01:00;1.828605;1.748747;0.027733
2019-03-19T01:17:32+01:00;1.828074;1.747932;0.027429
2019-03-19T01:17:33+01:00;1.82603;null;null
2019-03-19T01:17:38+01:00;1.821362;1.747968;0.028224
2019-03-19T01:17:39+01:00;1.817499;1.745875;0.027309
2019-03-19T01:17:44+01:00;1.814053;1.744373;0.025996
2019-03-19T01:17:45+01:00;1.817394;1.745464;0.027215
2019-03-19T01:17:48+01:00;1.816412;1.747505;0.028301
2019-03-19T01:17:49+01:00;1.813966;1.747076;0.028237
2019-03-19T01:17:50+01:00;1.816091;1.74673;0.028361
2019-03-19T01:17:51+01:00;1.814255;1.74702;0.027273
2019-03-19T01:17:52+01:00;1.816497;1.746539;0.027065
2019-03-19T01:17:55+01:00;1.813718;1.746815;0.027688
2019-03-19T01:17:56+01:00;1.81558;1.747314;0.029626
2019-03-19T01:18:01+01:00;1.813404;1.746949;0.025141
2019-03-19T01:18:02+01:00;1.812044;1.746336;0.026896
2019-03-19T01:18:03+01:00;1.810999;1.746336;0.025149
2019-03-19T01:18:05+01:00;null;1.746044;0.025186
2019-03-19T01:18:06+01:00;1.809162;1.745525;0.025371
2019-03-19T01:18:07+01:00;1.808364;1.745553;0.025848
2019-03-19T01:18:08+01:00;1.810794;1.746839;0.026881
2019-03-19T01:18:09+01:00;1.813977;1.747949;0.028687
2019-03-19T01:18:12+01:00;1.808169;1.746159;0.027606
2019-03-19T01:18:13+01:00;1.810766;1.747275;0.026106
2019-03-19T01:18:18+01:00;1.808949;1.746603;0.027962
2019-03-19T01:18:19+01:00;1.812324;1.746955;0.025304
2019-03-19T01:18:20+01:00;1.807925;1.744894;0.029258
2019-03-19T01:18:25+01:00;1.811922;1.748196;0.02722
2019-03-19T01:18:26+01:00;1.811377;1.746794;0.028559
2019-03-19T01:18:29+01:00;1.811069;1.747102;0.028454
2019-03-19T01:18:30+01:00;1.811597;1.747218;0.026918
2019-03-19T01:18:31+01:00;1.80913;1.746453;0.028321
2019-03-19T01:18:32+01:00;1.811689;1.747476;0.026717
2019-03-19T01:18:33+01:00;1.809129;1.746229;0.026199
2019-03-19T01:18:36+01:00;1.809218;1.746037;0.02957
2019-03-19T01:18:37+01:00;1.808081;1.746101;0.02567
2019-03-19T01:18:38+01:00;1.807665;1.745035;0.024681
2019-03-19T01:18:39+01:00;1.808542;1.746432;0.026608
2019-03-19T01:18:42+01:00;1.809309;1.746696;0.027343
2019-03-19T01:18:43+01:00;1.807982;1.746303;0.027486
2019-03-19T01:18:48+01:00;null;1.744759;0.02705
2019-03-19T01:18:49+01:00;1.808442;1.746003;0.026222
2019-03-19T01:18:50+01:00;1.809108;1.746861;0.026588
2019-03-19T01:18:53+01:00;1.808478;1.745843;0.025608
2019-03-19T01:18:54+01:00;1.80645;1.745459;0.027288
2019-03-19T01:18:55+01:00;1.809359;1.746163;0.028397
2019-03-19T01:18:56+01:00;1.808267;1.744944;0.026027
2019-03-19T01:18:59+01:00;1.810605;1.74703;0.025986
2019-03-19T01:19:00+01:00;1.809599;1.746407;0.025878
2019-03-19T01:19:01+01:00;1.807492;1.746163;0.028049
2019-03-19T01:19:02+01:00;1.808119;1.745048;0.02846
2019-03-19T01:19:03+01:00;1.811419;1.74711;0.028063
2019-03-19T01:19:06+01:00;1.806934;1.746746;0.027141
2019-03-19T01:19:07+01:00;1.811786;1.747323;0.027314
2019-03-19T01:19:08+01:00;1.80902;1.746599;0.029067
2019-03-19T01:19:09+01:00;1.807806;1.745111;0.025194
2019-03-19T01:19:12+01:00;1.809483;1.746514;0.026767
2019-03-19T01:19:13+01:00;1.808909;1.745947;0.029757
2019-03-19T01:19:16+01:00;1.810639;1.746479;0.02904
2019-03-19T01:19:17+01:00;1.811129;1.747968;0.025085
2019-03-19T01:19:18+01:00;1.807825;1.746038;0.0261
2019-03-19T01:19:19+01:00;1.810514;1.746818;0.026616
2019-03-19T01:19:20+01:00;1.808219;1.745576;0.027297
2019-03-19T01:19:23+01:00;1.810488;1.74726;0.026927
2019-03-19T01:19:24+01:00;1.811818;1.747861;0.027827
2019-03-19T01:19:25+01:00;1.807585;1.746115;0.027172
2019-03-19T01:19:26+01:00;1.809861;1.746999;0.028064
2019-03-19T01:19:29+01:00;1.810712;1.746358;0.028917
2019-03-19T01:19:30+01:00;1.806653;1.745139;0.027205
2019-03-19T01:19:31+01:00;1.810159;1.745959;0.027359
2019-03-19T01:19:32+01:00;1.810987;1.746856;0.02906
2019-03-19T01:19:33+01:00;1.808642;1.746349;0.028316
2019-03-19T01:19:35+01:00;null;1.744274;0.025579
2019-03-19T01:19:36+01:00;1.809561;1.746887;0.027348
2019-03-19T01:19:37+01:00;1.807672;1.745288;0.026865
2019-03-19T01:19:39+01:00;1.811174;1.746418;0.028476
2019-03-19T01:19:40+01:00;1.810473;1.746982;0.026409
2019-03-19T01:19:41+01:00;1.808226;1.746073;0.025303
2019-03-19T01:19:42+01:00;1.808879;1.746093;0.027764
2019-03-19T01:19:43+01:00;1.806624;1.744627;0.025146
2019-03-19T01:19:46+01:00;1.81107;1.747876;0.027696
2019-03-19T01:19:47+01:00;1.808559;1.746832;0.025565
2019-03-19T01:19:48+01:00;1.811666;1.748159;0.028944
2019-03-19T01:19:49+01:00;1.808206;1.746075;0.025343
2019-03-19T01:19:50+01:00;1.808917;1.746485;0.027264
2019-03-19T01:19:53+01:00;1.810851;1.747377;0.028506
2019-03-19T01:19:54+01:00;1.809964;1.74697;0.026993
2019-03-19T01:19:59+01:00;1.80874;1.746381;0.024983
2019-03-19T01:20:00+01:00;1.810731;1.746819;0.025652
2019-03-19T01:20:03+01:00;1.80807;1.746066;0.027131
2019-03-19T01:20:04+01:00;1.80968;1.746501;0.026773
2019-03-19T01:20:05+01:00;1.808372;1.746752;null
2019-03-19T01:20:06+01:00;1.807564;1.745981;0.027894
2019-03-19T01:20:07+01:00;1.806695;1.745468;0.026903
2019-03-19T01:20:09+01:00;null;1.747709;0.027148
2019-03-19T01:20:10+01:00;1.810013;1.746588;0.027533
2019-03-19T01:20:11+01:00;1.809851;1.747108;0.027609
2019-03-19T01:20:16+01:00;1.80764;1.745551;0.027413
2019-03-19T01:20:17+01:00;1.809258;1.746097;0.026532
2019-03-19T01:20:20+01:00;1.807655;1.745456;0.028188
2019-03-19T01:20:21+01:00;1.810028;1.747173;0.027165
2019-03-19T01:20:22+01:00;1.809895;1.746508;0.025545
2019-03-19T01:20:23+01:00;1.808307;1.746837;0.027323
2019-03-19T01:20:24+01:00;1.80973;1.746003;0.028439
2019-03-19T01:20:26+01:00;1.808172;1.745272;0.027849
2019-03-19T01:20:27+01:00;1.807349;1.74538;0.029024
2019-03-19T01:20:28+01:00;1.808708;1.747171;0.026786
2019-03-19T01:20:33+01:00;1.810399;1.746827;0.027035
2019-03-19T01:20:34+01:00;1.807216;1.745135;0.028486
2019-03-19T01:20:35+01:00;1.806291;1.744721;0.029262
2019-03-19T01:20:40+01:00;1.808511;1.745708;0.028654
2019-03-19T01:20:41+01:00;1.809474;1.745461;0.026406
2019-03-19T01:20:46+01:00;1.806884;1.745033;0.026518
2019-03-19T01:20:47+01:00;1.809449;1.74666;0.028414
2019-03-19T01:20:48+01:00;1.811258;1.74705;null
2019-03-19T01:20:50+01:00;1.809795;1.746041;0.025713
2019-03-19T01:20:51+01:00;1.806621;1.744632;0.028095
2019-03-19T01:20:52+01:00;1.807388;1.74426;0.027102
2019-03-19T01:20:57+01:00;1.810075;1.74717;0.027136
2019-03-19T01:20:58+01:00;1.809201;1.746222;0.027041
2019-03-19T01:21:03+01:00;1.808449;1.746218;0.026026
2019-03-19T01:21:04+01:00;1.807293;1.745997;0.025932
2019-03-19T01:21:05+01:00;1.807319;1.745064;0.027815
2019-03-19T01:21:12+01:00;1.807586;1.745702;0.025046
2019-03-19T01:21:13+01:00;1.81015;1.745411;0.028328
2019-03-19T01:21:19+01:00;1.807851;1.745635;0.028001
2019-03-19T01:21:20+01:00;1.812003;1.748017;0.025661
2019-03-19T01:21:29+01:00;1.808854;1.746438;0.028808
2019-03-19T01:21:30+01:00;1.806548;1.745559;0.028402
2019-03-19T01:21:31+01:00;1.81;1.745732;null
2019-03-19T01:21:36+01:00;1.807664;1.74539;0.027789
2019-03-19T01:21:37+01:00;1.809153;1.745935;0.027946
2019-03-19T01:21:42+01:00;1.807065;1.744938;0.026785
2019-03-19T01:21:43+01:00;1.810082;1.746393;0.026807
2019-03-19T01:21:46+01:00;1.807032;1.744942;0.027593
2019-03-19T01:21:47+01:00;1.809725;1.74632;0.026952
2019-03-19T01:21:48+01:00;1.809715;1.745957;0.027019
2019-03-19T01:21:53+01:00;1.808036;1.745756;0.028084
2019-03-19T01:21:54+01:00;1.807217;1.745164;0.026937
2019-03-19T01:21:59+01:00;1.808312;1.745613;0.028189
2019-03-19T01:22:00+01:00;1.808553;1.745384;0.024383
2019-03-19T01:22:01+01:00;1.809394;1.746653;0.027335
2019-03-19T01:22:03+01:00;null;null;0.027427
2019-03-19T01:22:04+01:00;1.809047;1.745962;0.025023
2019-03-19T01:22:05+01:00;1.808341;1.745611;0.027008
2019-03-19T01:22:06+01:00;1.808458;1.746629;0.028001
2019-03-19T01:22:07+01:00;1.809973;1.747174;0.024021
2019-03-19T01:22:10+01:00;1.810283;1.747529;0.025465
2019-03-19T01:22:11+01:00;1.809772;1.747117;0.026369
2019-03-19T01:22:16+01:00;1.808824;1.747629;0.026637
2019-03-19T01:22:17+01:00;1.80938;1.746296;0.024638
2019-03-19T01:22:18+01:00;1.80981;1.747155;0.027594
2019-03-19T01:22:23+01:00;1.808184;1.746891;0.027141
2019-03-19T01:22:24+01:00;1.810686;1.746443;0.026362
2019-03-19T01:22:27+01:00;1.806582;1.745065;0.026122
2019-03-19T01:22:28+01:00;1.807558;1.745538;0.026709
2019-03-19T01:22:29+01:00;1.810008;1.74623;0.024565
2019-03-19T01:22:30+01:00;1.809996;1.746151;0.0285
2019-03-19T01:22:31+01:00;1.807466;1.745608;0.026788
2019-03-19T01:22:34+01:00;1.809332;1.746153;0.02804
2019-03-19T01:22:35+01:00;1.810045;1.746259;0.026161
2019-03-19T01:22:40+01:00;1.809517;1.74729;0.025308
2019-03-19T01:22:41+01:00;1.808085;1.745794;0.027913
2019-03-19T01:22:46+01:00;null;null;0.027921
2019-03-19T01:22:47+01:00;1.807704;1.74613;0.027478
2019-03-19T01:22:48+01:00;1.810363;1.746045;0.02635
2019-03-19T01:22:51+01:00;1.807902;1.745901;0.026739
2019-03-19T01:22:52+01:00;1.807347;1.746348;0.025305
2019-03-19T01:22:53+01:00;1.810198;1.74672;0.027641
2019-03-19T01:22:54+01:00;1.809145;1.746486;0.026497
2019-03-19T01:22:57+01:00;1.807745;1.746347;0.026072
2019-03-19T01:22:58+01:00;1.809855;1.746315;0.024924
2019-03-19T01:23:01+01:00;1.807097;1.745277;0.027324
2019-03-19T01:23:02+01:00;1.804871;1.743559;0.027819
2019-03-19T01:23:03+01:00;1.807831;1.74401;0.027631
2019-03-19T01:23:04+01:00;1.807718;1.745243;0.027309
2019-03-19T01:23:05+01:00;1.807275;1.746472;0.026265
2019-03-19T01:23:08+01:00;1.806759;1.746155;0.026266
2019-03-19T01:23:09+01:00;1.809446;1.746259;0.028211
2019-03-19T01:23:10+01:00;1.810068;1.747091;0.027621
2019-03-19T01:23:11+01:00;1.808561;1.746235;0.028769
2019-03-19T01:23:14+01:00;1.806971;1.745478;0.028743
2019-03-19T01:23:15+01:00;1.808586;1.745606;0.027825
2019-03-19T01:23:16+01:00;1.808226;1.74553;0.026291
2019-03-19T01:23:17+01:00;1.807443;1.745975;0.027644
2019-03-19T01:23:18+01:00;1.809313;1.745279;0.02713
2019-03-19T01:23:21+01:00;1.80597;1.743927;0.02684
2019-03-19T01:23:22+01:00;1.806542;1.744702;0.025646
2019-03-19T01:23:27+01:00;1.804743;1.744094;0.027631
2019-03-19T01:23:28+01:00;1.806981;1.745687;0.026228
2019-03-19T01:23:29+01:00;1.808028;null;null
2019-03-19T01:23:31+01:00;1.807145;1.745361;0.028075
2019-03-19T01:23:32+01:00;1.805943;1.74517;0.025315
2019-03-19T01:23:33+01:00;1.807714;1.744768;0.026346
2019-03-19T01:23:34+01:00;1.807144;1.744567;0.028372
2019-03-19T01:23:35+01:00;1.806385;1.744025;0.026324
2019-03-19T01:23:38+01:00;1.80653;1.744727;0.027747
2019-03-19T01:23:39+01:00;1.806459;1.744412;0.02828
2019-03-19T01:23:40+01:00;1.804046;1.744842;0.026155
2019-03-19T01:23:41+01:00;1.806119;1.745179;0.026981
2019-03-19T01:23:44+01:00;1.803117;1.742988;0.02727
2019-03-19T01:23:45+01:00;1.807557;1.744265;0.028656
2019-03-19T01:23:46+01:00;1.80697;1.74443;0.028038
2019-03-19T01:23:47+01:00;1.807095;1.744369;0.027191
2019-03-19T01:23:48+01:00;1.80584;1.744342;0.029008
2019-03-19T01:23:51+01:00;1.805961;1.743504;0.026522
2019-03-19T01:23:52+01:00;1.803633;1.743531;0.024961
2019-03-19T01:23:54+01:00;1.806082;1.743975;0.02613
2019-03-19T01:23:55+01:00;1.805554;1.744486;0.027942
2019-03-19T01:23:56+01:00;1.805296;1.743568;0.025821
2019-03-19T01:23:57+01:00;1.807125;1.745259;0.026331
2019-03-19T01:23:58+01:00;1.804777;1.743827;0.026455
2019-03-19T01:24:01+01:00;1.803427;1.742606;0.026482
2019-03-19T01:24:02+01:00;1.806574;1.744437;0.028263
2019-03-19T01:24:03+01:00;1.804763;1.743111;0.025373
2019-03-19T01:24:04+01:00;1.806787;1.744259;0.027464
2019-03-19T01:24:05+01:00;1.805614;1.743488;0.027844
2019-03-19T01:24:08+01:00;1.805482;1.743237;0.028237
2019-03-19T01:24:09+01:00;1.804335;1.743801;0.02584
2019-03-19T01:24:14+01:00;1.802492;1.742833;0.027129
2019-03-19T01:24:15+01:00;1.803404;1.741488;0.02778
2019-03-19T01:24:16+01:00;1.806426;null;null
2019-03-19T01:24:18+01:00;1.804504;1.741938;0.02712
2019-03-19T01:24:19+01:00;1.805999;1.743476;0.028535
2019-03-19T01:24:20+01:00;1.803927;1.741646;0.026397
2019-03-19T01:24:21+01:00;1.806698;1.74341;0.027642
2019-03-19T01:24:22+01:00;1.806902;1.743451;0.028209
2019-03-19T01:24:25+01:00;1.803949;1.742881;0.024732
2019-03-19T01:24:26+01:00;1.805939;1.743125;0.026475
2019-03-19T01:24:27+01:00;1.805949;1.743944;0.02843
2019-03-19T01:24:28+01:00;1.806335;1.744265;0.026915
2019-03-19T01:24:31+01:00;1.802829;1.742524;0.02614
2019-03-19T01:24:32+01:00;1.80295;1.741848;0.025865
2019-03-19T01:24:33+01:00;1.803563;1.743111;0.026757
2019-03-19T01:24:38+01:00;1.806632;1.744226;0.027821
2019-03-19T01:24:39+01:00;1.805304;1.743128;0.026107
2019-03-19T01:24:44+01:00;1.807181;1.744885;0.026451
2019-03-19T01:24:45+01:00;1.807481;1.744638;0.028053
2019-03-19T01:24:46+01:00;1.808309;1.744074;0.028378
2019-03-19T01:24:48+01:00;1.804083;1.7433;0.024596
2019-03-19T01:24:49+01:00;1.806614;1.744849;0.028663
2019-03-19T01:24:50+01:00;1.8031;1.742609;0.02546
2019-03-19T01:24:51+01:00;1.805762;1.745025;0.026571
2019-03-19T01:24:52+01:00;1.807603;1.74419;0.027112
2019-03-19T01:24:55+01:00;1.807035;1.744921;0.026426
2019-03-19T01:24:56+01:00;1.802939;1.741697;0.02491
2019-03-19T01:25:01+01:00;1.802409;1.740675;0.027183
2019-03-19T01:25:02+01:00;1.806287;1.743783;0.026737
2019-03-19T01:25:03+01:00;1.806241;1.743279;0.029655
2019-03-19T01:25:05+01:00;1.803239;1.742269;0.024452
2019-03-19T01:25:06+01:00;1.805391;1.743044;0.029742
2019-03-19T01:25:07+01:00;1.803837;1.743479;0.025251
2019-03-19T01:25:12+01:00;1.803339;1.742094;0.027155
2019-03-19T01:25:13+01:00;1.806767;1.74486;0.028305
2019-03-19T01:25:18+01:00;1.804705;1.741945;0.02715
2019-03-19T01:25:19+01:00;1.802589;1.741543;0.025755
2019-03-19T01:25:20+01:00;1.802689;1.742096;0.02777
2019-03-19T01:25:25+01:00;1.803614;1.741879;0.025523
2019-03-19T01:25:26+01:00;1.804011;1.741983;0.025768
2019-03-19T01:25:29+01:00;1.803256;1.742373;0.02776
2019-03-19T01:25:30+01:00;1.805732;1.742416;0.027608
2019-03-19T01:25:31+01:00;null;1.744673;0.028023
2019-03-19T01:25:32+01:00;1.803619;1.742123;0.027918
2019-03-19T01:25:33+01:00;1.804731;1.743246;0.026484
2019-03-19T01:25:35+01:00;1.8047;1.742609;0.025897
2019-03-19T01:25:36+01:00;1.804233;1.742621;0.027373
2019-03-19T01:25:37+01:00;1.803547;1.743657;0.026007
2019-03-19T01:25:42+01:00;1.803684;1.742055;0.026381
2019-03-19T01:25:43+01:00;1.801752;1.741882;0.027589
2019-03-19T01:25:49+01:00;1.806536;1.743636;0.237153
2019-03-19T01:25:50+01:00;1.802616;1.741898;0.237587
2019-03-19T01:25:57+01:00;1.80366;1.742517;0.235013
2019-03-19T01:25:58+01:00;1.802698;1.741545;0.235216
2019-03-19T01:25:59+01:00;1.802922;1.741141;0.235284
2019-03-19T01:26:05+01:00;1.802881;1.742325;0.227224
2019-03-19T01:26:06+01:00;1.803169;1.742653;0.227214
2019-03-19T01:26:07+01:00;1.802233;1.74264;0.226391
2019-03-19T01:26:14+01:00;null;1.744776;0.221119
2019-03-19T01:26:15+01:00;1.805634;1.743466;0.220151
2019-03-19T01:26:16+01:00;1.806456;1.743259;0.220634
2019-03-19T01:26:21+01:00;1.805626;1.744343;0.21992
2019-03-19T01:26:22+01:00;1.804342;1.743124;0.219505
2019-03-19T01:26:29+01:00;1.804224;1.742498;0.221716
2019-03-19T01:26:30+01:00;1.806139;1.743959;0.222288
2019-03-19T01:26:31+01:00;1.805924;1.743537;0.222067
2019-03-19T01:26:38+01:00;1.803548;1.74213;0.223907
2019-03-19T01:26:39+01:00;1.805892;1.743873;0.223411
2019-03-19T01:26:45+01:00;1.802751;1.742355;0.22556
2019-03-19T01:26:46+01:00;1.805005;1.742962;0.226206
2019-03-19T01:26:49+01:00;1.802072;1.742156;0.225658
2019-03-19T01:26:50+01:00;1.805658;1.743116;0.225659
2019-03-19T01:26:55+01:00;1.804861;1.744158;0.224475
2019-03-19T01:26:56+01:00;1.805789;1.74378;0.22412
2019-03-19T01:27:02+01:00;1.803649;1.741794;0.224291
2019-03-19T01:27:03+01:00;1.805099;1.74281;0.225045
2019-03-19T01:27:12+01:00;1.804029;1.743423;0.224273
2019-03-19T01:27:13+01:00;1.803936;1.74324;0.223566
2019-03-19T01:27:14+01:00;1.805504;1.743876;0.223743
2019-03-19T01:27:19+01:00;1.8038;1.743392;0.222532
2019-03-19T01:27:20+01:00;1.803142;1.742972;0.222764
2019-03-19T01:27:25+01:00;1.806977;1.743389;0.222804
2019-03-19T01:27:26+01:00;1.805113;1.744557;0.222279
2019-03-19T01:27:27+01:00;1.805634;1.743486;null
2019-03-19T01:27:29+01:00;1.806537;1.742806;0.221732
2019-03-19T01:27:30+01:00;1.802522;1.741624;0.220221
2019-03-19T01:27:31+01:00;1.805551;1.743447;0.222119
2019-03-19T01:27:32+01:00;1.798246;0.069919;0.220266
2019-03-19T01:27:33+01:00;1.797459;0.070335;0.220876
2019-03-19T01:27:36+01:00;1.79791;0.071195;0.220499
2019-03-19T01:27:37+01:00;1.797553;0.071428;0.221224
2019-03-19T01:27:42+01:00;1.799435;0.071373;0.220375
2019-03-19T01:27:43+01:00;1.799426;0.071198;0.220048
2019-03-19T01:27:44+01:00;1.799357;0.07168;0.220743
2019-03-19T01:27:47+01:00;1.800667;0.071217;0.220786
2019-03-19T01:27:48+01:00;1.800702;0.072133;0.221696
2019-03-19T01:27:49+01:00;1.799103;0.069825;0.218979
2019-03-19T01:27:50+01:00;1.801647;0.072484;0.221037
2019-03-19T01:27:53+01:00;1.800777;0.071575;0.21988
2019-03-19T01:27:54+01:00;1.798405;0.070701;0.219188
2019-03-19T01:27:59+01:00;null;null;0.219431
2019-03-19T01:28:00+01:00;1.801127;0.071707;0.219658
2019-03-19T01:28:01+01:00;1.801396;0.070935;0.219983
2019-03-19T01:28:04+01:00;1.801196;0.072029;0.220021
2019-03-19T01:28:05+01:00;1.799675;0.070067;0.217923
2019-03-19T01:28:06+01:00;1.799692;0.07103;0.218381
2019-03-19T01:28:07+01:00;1.801079;0.070483;0.21915
2019-03-19T01:28:10+01:00;1.800225;0.071194;0.218199
2019-03-19T01:28:11+01:00;1.800791;0.070118;0.217356
2019-03-19T01:28:12+01:00;1.799263;0.070285;0.219067
2019-03-19T01:28:13+01:00;1.799364;0.070245;0.218549
2019-03-19T01:28:14+01:00;1.800659;0.071174;0.218804
2019-03-19T01:28:17+01:00;1.802074;0.072756;0.219636
2019-03-19T01:28:18+01:00;1.799875;0.071397;0.219123
2019-03-19T01:28:23+01:00;1.801901;0.071753;0.219841
2019-03-19T01:28:24+01:00;1.799821;0.070943;0.217647
2019-03-19T01:28:30+01:00;1.799464;0.070095;0.217527
2019-03-19T01:28:31+01:00;1.800446;0.070458;0.218549
2019-03-19T01:28:34+01:00;1.798218;0.070204;0.217763
2019-03-19T01:28:35+01:00;1.801413;0.070527;0.217276
2019-03-19T01:28:40+01:00;1.80177;0.070477;0.218128
2019-03-19T01:28:41+01:00;1.801123;0.071808;0.218573
2019-03-19T01:28:42+01:00;1.80147;null;null
2019-03-19T01:28:44+01:00;1.800187;0.071588;0.218006
2019-03-19T01:28:45+01:00;1.800996;0.070955;0.21781
2019-03-19T01:28:46+01:00;1.800592;0.070984;0.218251
2019-03-19T01:28:47+01:00;1.799041;0.070442;0.217577
2019-03-19T01:28:48+01:00;1.801621;0.07119;0.219425
2019-03-19T01:28:51+01:00;1.80194;0.071398;0.218821
2019-03-19T01:28:52+01:00;1.80088;0.071099;0.219122
2019-03-19T01:28:53+01:00;1.800114;0.072367;0.218472
2019-03-19T01:28:54+01:00;1.798249;0.071332;0.216842
2019-03-19T01:28:57+01:00;1.798737;0.07071;0.218025
2019-03-19T01:28:58+01:00;1.799251;0.070653;0.21801
2019-03-19T01:28:59+01:00;1.800981;0.074135;0.217778
2019-03-19T01:29:01+01:00;0.183487;0.075054;0.218186
2019-03-19T01:29:02+01:00;0.184015;0.073774;0.218117
2019-03-19T01:29:03+01:00;0.184438;0.074408;0.217733
2019-03-19T01:29:04+01:00;0.183235;0.073801;0.217795
2019-03-19T01:29:05+01:00;0.184537;0.073765;0.218583
2019-03-19T01:29:08+01:00;0.184238;0.074132;0.217496
2019-03-19T01:29:09+01:00;0.184553;0.074469;0.217905
2019-03-19T01:29:10+01:00;0.184145;0.074506;0.21757
2019-03-19T01:29:11+01:00;0.183944;0.073702;0.2165
2019-03-19T01:29:12+01:00;0.183371;0.073298;0.218065
2019-03-19T01:29:14+01:00;null;0.074244;0.218181
2019-03-19T01:29:15+01:00;0.184687;0.073454;0.215116
2019-03-19T01:29:16+01:00;0.184008;0.073809;0.217502
2019-03-19T01:29:17+01:00;0.184239;0.074263;0.216851
2019-03-19T01:29:18+01:00;0.18318;0.073258;0.216628
2019-03-19T01:29:21+01:00;0.184332;0.074105;0.218475
2019-03-19T01:29:22+01:00;0.184396;0.073418;0.216781
